ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
51,仓库管理,hide,,,,Waaayyyy！,,,,"shake(screen,0.5,5)",源类型=type:txt_Ckgl; 层级=49
52,你,hide,,,,怪物的尖叫再次划破了密闭的空间，它顶着半开的豁口脖颈，朝你快步走来。尖锐的指甲，在月光的勾勒下呈现出病态的长度，以迅雷不及掩耳之势撕开了你的咽喉。,,,,"bgfade(sntzm_david2_52,1)",源类型=type:txt_You; 层级=50
53,旁白,hide,,,,视野越来越暗，耳边的心跳声逐渐淡去，你扣着扳机的手指再也没能送出最后一击，只能任由鲜血与剧痛淹没你的意识。,,,,,源类型=type:txt_pb; 层级=51
54,旁白,hide,,,,最后映入眼帘的，依旧是那块跳动着导弹雨的屏幕，那些裹挟着硝烟的弹头，依旧无穷无尽，朝着屏幕中央的你，轰然砸来。,,,,,源类型=type:txt_pb; 层级=52
55,旁白,hide,,,,这一次，没有“人”操纵它继续躲避，所有的弹雨汇聚一处，化作轰鸣的火光在你眼前陡然炸开。,,,,,源类型=type:txt_pb; 层级=53
56,旁白,hide,,,,随着屏幕上“Game Over”的提示缓缓弹出，你的身体也如同一个断电的玩具般彻底失去了所有支撑，无力地倒在了冰冷的地面上。,black,,,,源类型=type:txt_pb; 层级=54
57,旁白,hide,,,,不知过了多久，一只黑色的飞蛾破影而出，掠过你逐渐僵硬的脸颊，落在了一个男人宽阔的肩膀上。,,,,,源类型=type:txt_pb; 层级=55
58,旁白,hide,,,,男人从墙角缓缓走出，腰间挂着属于克拉克的身份铭牌。他轻轻拍了拍怪物的肩膀，如同安抚一只听话的猎犬，随即望向地上的两具尸体，眼神中只剩下无法穿透的冰冷漠然。,,suspense2,,"bgfade(sntzm_david2_58,1)",源类型=type:txt_pb; 层级=56
59,？？？,hide,,,,这次......也失败了么？明明都已经提示到这个份上了。啧......,,,,,源类型=type:txt_Un; 层级=57
60,旁白,hide,,,,他从怀里弹出一只遥控器，手指轻轻一按。屏幕上的画面再度被无尽的炮火所笼罩,,,,,源类型=type:txt_pb; 层级=58
61,？？？,hide,,,,那就再试一次吧，我有的是时间陪你们玩，反正那些家伙也早已......无棋可用了。,,,,,源类型=type:txt_Un; 层级=59
62,旁白,hide,,,,说着，他的目光径直略过了你，看向一旁瘫倒在地的大卫，指节轻轻叩了叩大卫还未完全冷透的脸颊，就像刚才大卫叩向自己心口那样。,,,,,源类型=type:txt_pb; 层级=60
63,？？？,hide,,,,好好表现吧，我的**。,,,,,源类型=type:txt_Un; 层级=61
64,旁白,hide,,,,一个词汇，带着令人胆寒的暗示溶解在了冷冽的月光之中，将他棱角分明的脸廓勾勒得越发渗人。,,,,,源类型=type:txt_pb; 层级=62
65,旁白,hide,,,,若你的意识仍以某种形式停留在这世上，你一定不会忘记这张脸——那是，盖曼·阿门努斯的脸。,,,,,源类型=type:txt_pb; 层级=63
66,旁白,hide,,,,达成结局——【迷失的脏弹】,,,,unlockending(Ending_1),源类型=type:txt_pb; 层级=64;
36,旁白,hide,,,,用刀背刺,,horror-free,,unlockmusic(Music11),源类型=type:txt_pb; 层级=34; 选项/备注=地上散落的手术刀，看起来很锋利
67,旁白,hide,,,,忌惮于它已经展现出的，违背常理的避弹技巧。你果断放下枪，弯腰抄起地上那把从塑料箱里翻落的手术刀，借着两人扭打的空当，悄无声息地朝着怪物侧身挪去。,,,,"bgfade(sntzm_david2_68,1)",源类型=type:txt_pb; 层级=35
68,旁白,hide,,,,直到你的影子罩住它的后颈，它才猛地转过半张脸，涣散的瞳孔里刚浮起一丝错愕，手中的利刃便已咬进它裸露的脊髓。,,,,,源类型=type:txt_pb; 层级=36
69,旁白,hide,,,,只见怪物的动作猛地一顿，原本掐着大卫脖颈的手不受控制地松开半分，大卫趁机屈起膝盖狠狠撞在它小腹上，一个灵巧的翻滚摆脱了它的钳制。,,,,,源类型=type:txt_pb; 层级=37
70,旁白,hide,,,,你赶忙拔出利刃，接连刺出几刀，纵使它左躲又闪，脊髓受到的损伤也再无法支持它做出那非人的闪避，不到一秒，那身包浆的病号服上便多出了好几个狰狞的血洞。,,,,,源类型=type:txt_pb; 层级=38
71,旁白,hide,,,,“伤口太浅了......”,,,,,源类型=type:txt_pb; 层级=39
72,旁白,hide,,,,你在心中暗感不妙。若是部队里的军用匕首，仅需一刀便已是内脏横飞，但若换成长度和锋利程度都大打折扣的手术刀，就连普通人也还能在肾上腺素的驱动下蹦跶一阵。,,,,,源类型=type:txt_pb; 层级=40
73,旁白,hide,,,,只见它猛地跳开一段距离，扭曲着脖颈重新朝向你，淌血的双目死死盯住你的喉咙，随时准备着下一次致命的扑击。,,,,,源类型=type:txt_pb; 层级=41
74,旁白,hide,,,,然而，当手术刀的寒光透过月色，照进他眼眸里的那一刹。他原本紧绷前倾的身体竟忽然顿住，喉咙里嗬嗬的嘶吼也弱了下去，整个人就像被恶霸霸凌的孩子，颤抖着缩成一团，重重地撞在堆着报废设备的墙角。,,,,,源类型=type:txt_pb; 层级=42
75,旁白,hide,,,,你本想说些什么，但大卫直接一手将你护至身后，抢过你的配枪便对着它打空弹匣。只见怪物的身体仿佛受到牵引的磁石般再度闪转腾挪，虽不及之前那般精准避开全部子弹，但也堪堪护住要害。,,,,"bgfade(sntzm_david2_75,1)",源类型=type:txt_pb; 层级=43
76,旁白,hide,,,,不知是因为伤势过重还是别的原因，这一次它没有再发起进攻，而是猛地顶开头上的木板，不惜撞得头破血流也要远离你们这两个凶神恶煞的屠夫。转眼就消失在天花板夹层的黑暗当中，只留下一串粘稠的血珠簌簌往下掉。,,,,,源类型=type:txt_pb; 层级=44
77,旁白,hide,,,,眼见这只活阎王终于从自己眼前消失，大卫勉力维持的身体也顺着墙根滑坐到地上，细碎的咳声在安静的房间里荡开，带出几分劫后余生的狼狈。,,,,"loadScript(sntzm_david3, 1)",源类型=type:txt_pb; 层级=45; gotomainline=大卫线2_1
