ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
31,旁白,hide,,,,火焰的光在他侧脸上投下明暗交错的轮廓，他肩膀在听到你的声音后朝你的方向微微偏了偏，声音隔着一层跳动的火幕，被烈焰燃烧的爆裂声割裂得支离破碎。,,,,,源类型=type:txt_pb; 层级=29
32,大卫,hide,David_default,,,我不能走。,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=30
33,旁白,hide,David_default,,,你愣在原地，一时以为是自己听错了。,,,,,源类型=type:txt_pb; 层级=31
34,大卫,hide,David_default,,,那家伙还在这里，在我的身体里。,,,,,源类型=type:txt_David; 层级=32
35,旁白,hide,David_default,,,他终于转过头看向你，目光里那些你熟悉的东西——散漫、锐利、对周遭一切保持高度警惕的喧嚣——像是被一根看不见的针轻轻戳破，变成了一片极其沉默的宁静。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=33
36,克拉克,hide,Clark_default,,,别说胡话了，大卫。你知道我们不可能丢下你一个人。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=34
37,大卫,hide,Clark_default,,David_default,这由不得你们。,,,,"parallel(charfadeout(L,1);charfadein(R,1))",源类型=type:txt_David; 层级=35
38,旁白,hide,,,David_default,说罢，他突然抽出腰间的配枪，枪口在空中甩出了一道利落的弧线，在你来得及看清它的目标之前，枪声便破膛而出。,,,,"charfadeout(R,1)&bgfade(sntzm_gy(s2)_38,1)",源类型=type:txt_pb; 层级=36
39,旁白,hide,,,,“Bang！”,,,,playsfx(GunShot),源类型=type:txt_pb; 层级=37
40,旁白,hide,,,,只见一颗子弹呼啸着射向了克拉克所在的那台造梦设备，落点不偏不倚地打在了那颗红色的启动按钮上。只见一颗子弹呼啸着射向了克拉克所在的那台造梦设备，落点不偏不倚地打在了那颗红色的启动按钮上。,,,,"bgfade(sntzm_gy(s2)_40,1)",源类型=type:txt_pb; 层级=38
41,克拉克,hide,,,,不......！,,,,,源类型=type:txt_Clark; 层级=39
42,旁白,hide,,,,已经戴上头盔的克拉克还没来得及发出一声惊呼，意识就已经像冲马桶一样，被设备强行拽入了返回现实的隧道。,,,,,源类型=type:txt_pb; 层级=40
43,旁白,hide,,,,你看着突然发生的一切，脑子嗡嗡作响，完全无法理解已经到了最后的关头，为什么大卫突然做出这样的决定。,,,,,源类型=type:txt_pb; 层级=41
44,大卫,hide,David_default,,,果然......,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=42
45,旁白,hide,David_default,,,他抬起枪口放在手里端详，拇指摩挲着冰凉的枪身，表情中没有欣喜，只有一种确认了什么事情后的蓦然的平静。,,,,,源类型=type:txt_pb; 层级=43
46,大卫,hide,David_default,,,就连我也拥有了一部分控制梦境的权限，换做平时这一枪是肯定打不中的。,,,,,源类型=type:txt_David; 层级=44
47,旁白,hide,David_default,,,他自言自语道，然后把枪口对准了你们两人。,,,,,源类型=type:txt_pb; 层级=45
48,大卫,hide,David_default,,,这就是为什么我说自己不能离开，亚当。他一直在我体内，他从一开始就没有真正想过要接受自己的死亡。,,,,,源类型=type:txt_David; 层级=46
96,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=47
49,索菲亚,hide,David_default,,Sophia_default,你指的是谁？,,,,"parallel(charfadeout(L,1);charfadein(R,1))",源类型=type:txt_Sophia; 层级=48
50,旁白,hide,,,Sophia_default,这次轮到索菲亚做出询问，但当她问出这个问题时，那双青蓝的眸子里分明已经预设了某个令人不安的答案。,,,,"charfadeout(R,1)",源类型=type:txt_pb; 层级=49
51,旁白,hide,,,,他嘴角浮起一丝极淡的弧度，没有说话，只是面朝你松开紧握成拳的左手，一只黑色的飞蛾在他的掌心慢慢凝聚成形，它的轮廓与盖曼所化的那只灰白色飞蛾几乎完全一致，只在色泽上完全相反，就像一枚硬币的另一面。,,,,"bgfade(sntzm_gy(s2)_51,1)",源类型=type:txt_pb; 层级=50
52,旁白,hide,,,,这只生物仿佛受到了某种惊吓似得从他手中弹起，慌不择路地躲避着四周肆虐的火舌，最后竟直直扑向了那只容纳着泛黄液体的容器，“啪”地一声撞碎在了培养罐冰凉的玻璃壁上。,,,,,源类型=type:txt_pb; 层级=51
53,旁白,hide,,,,当温暖鲜活的生命与冰冷僵硬的器械彼此交融之时，那块泛着火光的玻璃上倒映出了一张熟悉的脸——他的半边身形和死去的盖曼重叠在一起，但神态和气质却和他大相径庭，那是属于亚波伦的扭曲冰冷的面部轮廓。,,,,"bgfade(sntzm_gy(s2)_53,1)",源类型=type:txt_pb; 层级=52
54,亚波伦,hide,,,,大卫，你这是什么意思？放着好好的命不要，非得和我玩什么同归于尽的幼稚戏码？,,,,,源类型=type:txt_Abaddon; 层级=53
55,旁白,hide,,,,他枯瘦的手指按在培养罐的玻璃上，指腹蹭过那道还在往下蔓延的裂纹，像一个被囚禁在玻璃中的幽灵，隔着一层透明的壁垒，贪婪地嗅着外面空气里弥漫的血腥与火焰,,,,,源类型=type:txt_pb; 层级=54
56,亚波伦,hide,,,,你可别忘了，现在我们共同的敌人是纳丁达克，要是因为你我之间的‘内部矛盾’导致盖曼的计划泡汤了，你还有你的朋友，就算出去了也只是他们案板上的鱼肉。,,,,,源类型=type:txt_Abaddon; 层级=55
60,你,hide,,,,这是怎么回事？你到底是什么时候进入的他的意识！,,,,,源类型=type:txt_You; 层级=56
61,旁白,hide,,,,你愤怒的质问在不足五十平米的空间内回荡，连四周的火苗都随之微微颤抖。,,,,,源类型=type:txt_pb; 层级=57
62,旁白,hide,,,,贴在培养罐壁上的那张脸转向你，嘴角咧开一个极其阴冷的弧度。,,,,,源类型=type:txt_pb; 层级=58
63,亚波伦,hide,,,,哦，我可怜的亚当。你难道就不觉得奇怪吗？为什么我要给你电死我自己的机会？为什么我‘死’后还要好心提醒你们出口的位置？为什么要免费告诉你们那么多真相，你真以为那10分钟真的是留给你们的，而不是给我的？,,,,,源类型=type:txt_Abaddon; 层级=59
57,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=60
58,旁白,hide,,,,你的思绪在这一连串问题的炮轰下，迅速飘回到十几分钟前。当你亲自按下那个处刑亚波伦的开关，看着他在电刑椅上消散之时，他的遗言不是不甘心的诅咒或哀嚎，而是“现实里见。”,,,,,"源类型=type:txt_pb; 层级=61; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""相信亚波伦"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
65,旁白,hide,,,,再结合那两台电刑椅彼此相连的线路，以及大卫明明承受了电击却平安生还的事实。一个可怕的猜想顿时在你脑海中勾勒出清晰的轮廓——或许当时连接着两人的设备并不只是电刑椅，而是亚波伦用来转移意识的设备。,,,,jump(68),源类型=type:txt_pb; 层级=62; gotomainline=68
59,旁白,hide,,,,你的思绪在这一连串问题的炮轰下，迅速飘回到十几分钟前。当你亲自按下那个处刑亚波伦的开关，看着他在电刑椅上消散之时，他的遗言不是不甘心的诅咒或哀嚎，而是“我自由了。”,,,,,"源类型=type:txt_pb; 层级=61; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""端详飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
66,旁白,hide,,,,再结合后来你们解开捆绑克拉克的绳子，打算将他救下时，大卫突然产生的剧烈头痛，一个可怕的猜想顿时在你脑海中勾勒出清晰的轮廓——或许早在那时候起，亚波伦就已经通过某种手段把自己藏进了大卫的意识深处。,,,,jump(68),源类型=type:txt_pb; 层级=62; gotomainline=68
68,旁白,hide,,,,为的就是搭乘大卫的便车，逃离这个囚禁了自己无数日月的梦境，再靠着这具新取得的身体在现实中苏醒。,,,,,源类型=type:txt_pb; 层级=63
69,你,hide,,,,那两台设备，它们并不是电刑椅对不对？你是在给自己争取转移意识的时间，所以才用关于纳丁达克真相拖延我们。,,,,,源类型=type:txt_You; 层级=64
70,旁白,hide,,,,你冲着那团半隐半现的影子举起枪口，语气中带着一种后知后觉的，被人玩弄后的愤慨。,,,,,源类型=type:txt_pb; 层级=65
71,亚波伦,hide,,,,答案正确，命运的一切馈赠，早已在暗中标好了价码。既然你们选择和魔鬼交易真相，那自然需要有人抵押自己的灵魂。,,,,,源类型=type:txt_Abaddon; 层级=66
72,亚波伦,hide,,,,当盖曼可以背着我在这小小的房间里捣鼓出三个返回现实的端口时，和他拥有相同才智的我自然也能做出一套转移意识的机器，好让你们那和我拥有92%脑波适配度的朋友搭我一程。,,,,,源类型=type:txt_Abaddon; 层级=67
73,旁白,hide,,,,大卫在听到这句话时极其不屑地啐了一口，那所谓的适配度在他眼里就如同一个耻辱的符号，将他和这个无论如何也不想扯上关系的恶魔牢牢绑在一起。,,,,,源类型=type:txt_pb; 层级=68
74,亚波伦,hide,,,,好了，现在不是我们吵架的时候。要知道，你们的记忆是被纳丁达克洗掉的，你们的大脑也是被他们人为改造后才和我与盖曼拥有如此惊人的适配度。,,,,,源类型=type:txt_Abaddon; 层级=69
75,亚波伦,hide,,,,既然大家同为公司的受害者，现在难道不应该不计前嫌？一起逃出这里，然后用盖曼制造的那颗‘小炸弹’，给他们一个终生难忘的惊喜？,,,,,源类型=type:txt_Abaddon; 层级=70
76,旁白,hide,,,,他的声音隔着破碎的玻璃传出来，带着刻意放软的蛊惑，像是毒蛇吐着信子，一点点蹭过听者紧绷的神经。,,,,,源类型=type:txt_pb; 层级=71
77,大卫,hide,,,,你害怕了？,,,,"bgfade(sntzm_gy(s2)_82,1)",源类型=type:txt_David; 层级=72
78,亚波伦,hide,,,,什么？,,,,,源类型=type:txt_Abaddon; 层级=73
79,旁白,hide,,,,亚波伦的眼睛在玻璃反射的火光下猛地一缩，两双愈发相似的赤色瞳孔一明一暗地隔着那道裂纹对峙着，一个来自躯体，一个来自罐中，在空气中撕扯出一股尖锐的张力。,,,,,源类型=type:txt_pb; 层级=74
80,大卫,hide,,,,亚波伦的眼睛在玻璃反射的火光下猛地一缩，两双愈发相似的赤色瞳孔一明一暗地隔着那道裂纹对峙着，一个来自躯体，一个来自罐中，在空气中撕扯出一股尖锐的张力。,,,,,源类型=type:txt_David; 层级=75
81,大卫,hide,,,,你之所以会在现在委屈求和，不是因为有共同的敌人，而是因为你比任何人都更清楚我此刻的心思——拉着你在这里和盖曼陪葬！,,,,,源类型=type:txt_David; 层级=76
82,旁白,hide,,,,话音刚落，周围的火焰猛地窜起半米多高，赤红的火舌舔过房间的天花板，被烧得发脆的墙皮簌簌往下掉。,,,,,源类型=type:txt_pb; 层级=77
83,旁白,hide,,,,大卫的半个身子已经被火光照得通透，额角的汗顺着下颌线往下滑，滴在滚烫的地面上，但他知道，躲在自己身体里的那头的恶魔比自己还慌，如果要追溯这些汗液的来源，那它们中每一滴，都必然只会来自亚波伦自己。,,,,,源类型=type:txt_pb; 层级=78
84,亚波伦,hide,,,,自以为是的东西......,,,,,源类型=type:txt_Abaddon; 层级=79
85,旁白,hide,,,,亚波伦的声音从玻璃深处传出来，比刚才低了一些，多了一种潮湿的，被人压扁的质感。,,,,,源类型=type:txt_pb; 层级=80
86,亚波伦,hide,,,,你以为你这样做就能洗清那些事了？你以为带着我死在火里，就能把过去一笔勾销？没人会知道你做出的牺牲，大卫。,,,,,源类型=type:txt_Abaddon; 层级=81
98,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=82
87,亚波伦,hide,,,,当你的死讯传出，当初因你而陷入不幸的仇家只会认为你罪有应得。至于那些曾经让你做过假报道的公司和企业，他们只会松一口气，权当世上又少了一个知道他们肮脏秘密的麻烦。,,,,,源类型=type:txt_Abaddon; 层级=83
88,索菲亚,hide,Sophia_default,,,但我们会记得他。,,,,"charfadein(L,1)",源类型=type:txt_Sophia; 层级=84
89,旁白,hide,Sophia_default,,,索菲亚拖着虚软的双腿向前迈了一步，手中紧握着那把曾夺去恩师性命的枪械。在承受了与导师生离死别的剧痛后，她终于积攒起直面这个拥有与盖曼相同面容的恶魔的勇气。,,,,,源类型=type:txt_pb; 层级=85
90,索菲亚,hide,Sophia_default,,,每一个在这片梦境里受害、牺牲的人，都会在真相大白的那一刻迎来属于他们的昭雪。他们的故事需要有人来铭记，而你......会葬身在这里，和你制造的噩梦一起。,,,,,源类型=type:txt_Sophia; 层级=86
91,旁白,hide,Sophia_default,,,那双青蓝色的眼睛里燃着和当初盖曼拒绝和他合作时，如出一辙的决绝，让亚波伦原本带着蛊惑的笑意僵在了嘴角。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=87
92,旁白,hide,,,,这是他此生第三次感受到名为盛怒的情绪——第一次是发现自己被纳丁达克欺骗、第二次是被意识中的盖曼拒绝。,,,,,源类型=type:txt_pb; 层级=88
93,旁白,hide,,,,而着最后一次——便是被这个本该任他拿捏的小姑娘，顶着和她老师一样令人生厌的眼神，让他重获自由的机会眼睁睁地在他面前一点点流逝。,,,,,源类型=type:txt_pb; 层级=89
94,亚波伦,hide,,,,你这不知天高地厚的蠢材！,,,,,源类型=type:txt_Abaddon; 层级=90
95,旁白,hide,,,,只见玻璃中的倒影猛扑向大卫，在与本体结合的一瞬粗暴地占据了他持枪的那半截身体，枪口在他手中硬生生地被调转方向，对着索菲亚的脸便是一发干净利落地射击。,,,,"bgfade(sntzm_gy(s2)_95,1)&playsfx(GunShot)&loadScript(sntzm_truth(1), 1)",源类型=type:txt_pb; 层级=91; gotomainline=真结局分支_1
99,亚波伦,hide,,,,当你的死讯传出，当初因你而陷入不幸的仇家只会认为你罪有应得。至于那些曾经让你做过假报道的公司和企业，他们只会松一口气，权当世上又少了一个知道他们肮脏秘密的麻烦。,,,,"loadScript(sntzm_gy(ns2), 92)","源类型=type:txt_Abaddon; 层级=83; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（克拉克）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""3"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""立刻离开"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}; gotomainline=盖亚之心（无索菲亚线下）_92"
64,旁白,hide,,,,你的思绪在这一连串问题的炮轰下，迅速飘回到十几分钟前。当你亲自按下那个处刑亚波伦的开关，看着他在电刑椅上消散之时，他的遗言不是不甘心的诅咒或哀嚎，而是“我自由了。”,,,,,"源类型=type:txt_pb; 层级=61; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""端详飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
67,旁白,hide,,,,再结合那两台电刑椅彼此相连的线路，和大卫被抓后如同被催眠一般的长时间昏迷。一个可怕的猜想顿时在你脑海中勾勒出清晰的轮廓——或许当时连接着两人的设备并不只是电刑椅，而是亚波伦用来转移意识的设备。,,,,jump(68),源类型=type:txt_pb; 层级=62; gotomainline=68
97,你,hide,,,,他？你指的是谁？,,,,jump(51),"源类型=type:txt_You; 层级=48; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（克拉克）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""3"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""立刻离开"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}; gotomainline=51"
