ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
23,旁白,hide,,,,出发吧，无论如何都不能让大卫的牺牲白费。,,,,,"源类型=type:txt_pb; 层级=19; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""飞蛾线"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
24,旁白,hide,,,,你把重新装好弹的手枪别回后腰，又顺手从地上捡起遗落的背包，将它递还给克拉克。随着两道手电光束在狭长的楼道内的重新亮起，你们一前一后迈开脚步，朝着医院四层的阴影至深之所继续迈进。,,litesaturation-horror,,,源类型=type:txt_pb; 层级=20
25,旁白,hide,,,,关于杰森身上的罪与罚，已经暂时告一段落。但这座虚幻剧场中的的漫长游行，才刚刚开始。,,,,jump(81),源类型=type:txt_pb; 层级=21; gotomainline=81
3,旁白,hide,,,,等你终于回头，并注意到这个微妙的细节，男孩已经悄无声息地从地上爬起，被铐住的手里紧紧攥着那把染血的美工刀。,,,,,源类型=type:txt_pb; 层级=1
26,你,hide,,,,杰森......!,,,,,源类型=type:txt_You; 层级=2
27,旁白,hide,,,,你刚打算上前阻止，不料杰森竟利用自己伤口喷溅的鲜血模糊了你们的视线。尽管只有短段一瞬，却足以让这只内心充满怨毒的困兽完成他最后的反抗。,,,,,源类型=type:txt_pb; 层级=3
28,旁白,hide,,,,只见他压低身子，朝着楼梯口的更深处猛地弹射而出，被铐住的小臂让他的动作有些踉跄，但那把锋利的美工刀依旧被他攥得死紧，随时准备朝着任何靠近他的敌人扎去。,,,,"bgfade(sntzm_ss_9,1)",源类型=type:txt_pb; 层级=4
29,旁白,hide,,,,克拉克的手指几乎已经扣在配枪的扳机上。但当他看到男孩肩膀上不断流血的弹孔时，那颗早已蓄势待发的子弹，终究还是被更深的愧疚卡在了枪膛里。,,,,,源类型=type:txt_pb; 层级=5
30,旁白,hide,,,,很快，这只瘦小的人影便再一次消失在了你们的眼前，被楼梯拐角的阴影所吞噬。你知道，他肯定回去找他的“老师”了，那个把他从地狱里捞出来，又不停往他伤口撒盐的魔鬼。,,,,"bgfade(sntzm_clark5_38,1)",源类型=type:txt_pb; 层级=6
31,克拉克,hide,Clark_default,,,亚当......,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=7
32,旁白,hide,Clark_default,,,克拉克突然开口了， 目光寸步不离地守在杰森消失的方向。,,,,,源类型=type:txt_pb; 层级=8
33,克拉克,hide,Clark_default,,,刚才发生的事情，等回到总部，我会向上级如实汇报。,,,,,源类型=type:txt_Clark; 层级=9
34,旁白,hide,Clark_default,,,他的声音很低，却异常的坚定。你能从中感受到他对程序正义的那份执着，也能品出一丝未能及时阻止你开枪的后悔。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=10
35,旁白,hide,,,,你皱了一下眉头，在他开口前就先一步打断了他的话。望向他的目光中并没有任何怨恨的情绪，反倒多了几分直面错误后的轻松和释然。,,,,,源类型=type:txt_pb; 层级=11
36,你,hide,,,,我明白，克拉克。,,,,,源类型=type:txt_You; 层级=12
37,你,hide,,,,你不需要为这个行为过多解释什么，你只是履行了你的职责而已。,,,,,源类型=type:txt_You; 层级=13
38,旁白,hide,,,,你将手上的血擦干，轻拍了拍他厚实的肩膀，随即转身朝着东边安全通道的方向迈开脚步。,,,,,源类型=type:txt_pb; 层级=14
39,你,hide,,,,出发吧。,,,,,源类型=type:txt_You; 层级=15
40,旁白,hide,,,,你淡淡地说道。,,,,,源类型=type:txt_pb; 层级=16
41,你,hide,,,,大卫还在等着我们，不出意外。他应该去了他的老师那里，顺着地上留下的血迹......就迟早能找到他们。,,,,,源类型=type:txt_pb; 层级=17
42,旁白,hide,,,,看着地上被手电光照出的血印，克拉克沉默了几秒，但他很快从这份复杂的心绪中调整过来，握紧枪跟上了你前进的脚步。,,,,,源类型=type:txt_pb; 层级=18
43,旁白,hide,,,,关于杰森的罪与罚，此刻已经告一段落。但这座虚幻剧场中的的荒诞表演，却还远未落下帷幕。,,,,,源类型=type:txt_pb; 层级=19
4,克拉克,hide,,,,......,,,,"bgfade(sntzm_clark5_38,1)",源类型=type:txt_Clark; 层级=1
44,你,hide,,,,好了，别再想那个孩子了。,,,,,源类型=type:txt_You; 层级=2
45,旁白,hide,,,,你压低提醒道，与其拘泥于既有的规定和一时的同情。救下大卫这条具体的生命才是现在最刻不容缓的任务。,,,,,源类型=type:txt_pb; 层级=3
46,你,hide,,,,如你所愿，杰森已经过来找你了。现在，放了他，否则我们将以囚禁、谋杀警员的罪名，对你和你的“宠物”采取最高级别的武力措施。届时你要面对的可就不只是我和克拉克两人的枪口了。,,,,,源类型=type:txt_pb; 层级=4
47,旁白,hide,,,,你对着广播里的神秘人放话，试图以强硬的姿态逼迫对方做出让步。只听广播里沉默了几秒，随即那漫不经心的腔调便再一次响彻于你的耳边。,,,,,源类型=type:txt_pb; 层级=5
48,？？？,hide,,,,当然，不同于某些喜欢出尔反尔的伪君子，我向来说话算数。,,,,,源类型=type:txt_Un; 层级=6
49,旁白,hide,,,,只听他轻轻按下一个开关，不远处一只半碎的屏幕上顿时播放出监控录像的画面，尽管它不算清晰，但在标有P4序号的第三个小窗位置，你们的确能看到一个疑似大卫的寻路的人影。,,,,"bgfade(sntzm_ss_49,1)",源类型=type:txt_pb; 层级=7
50,？？？,hide,,,,大卫现在就在四楼的楼梯平台附近，你们随时可以去那里找他。不过......,,,,,源类型=type:txt_Un; 层级=8
51,旁白,hide,,,,他的语调突然陡然下沉，带着几分阴恻恻的恶意漫过你们所在的楼道。,,,,,源类型=type:txt_pb; 层级=9
52,？？？,hide,,,,如果我在杰森身上，发现了你们作弊。那么我就很难保证当你们发现大卫的时候，会不会顺带遇到点别的什么东西了。,,,,,源类型=type:txt_Un; 层级=10
53,旁白,hide,,,,说完，广播便在一阵细碎的杂音中被切断了信号，只留下你和克拉克略显沉重的呼吸在安静中浮沉。,,,,,源类型=type:txt_pb; 层级=11
54,旁白,hide,,,,你感觉自己的手心渗出了一丝微凉的薄汗，那句关于“大卫的仇人”的警告始终悬浮在你们头顶，眼下唯一可供交换的人质已经失去，剩下的便只有指望对方能信守承诺了。,,,,,源类型=type:txt_pb; 层级=12
55,克拉克,hide,Clark_default,,,我们必须立刻动身，赶在杰森抵达之前找到大卫。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=13
56,旁白,hide,Clark_default,,,你对这个想法有些不置可否，因为它能够起到效果的前提是对方真的信守承诺。但倘若四楼平台等待你们的只有怪物和陷阱。那么贸然前去，便无异于自寻死路。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=14
57,你,hide,,,,我不认为对方会如此轻易地放过大卫，不如先去三楼楼梯口的必经之处接应他。如果大卫真的被放走，无需我们提醒也会自己下来。,,,,,源类型=type:txt_pb; 层级=15
58,旁白,hide,,,,思考片刻后，克拉克果断同意了你的观点，如今敌在暗我在明，的确不能被对方牵着鼻子走。就算大卫在下来的途中与杰森先行相遇，在被铐住的情况下他也做不了什么。,,,,,源类型=type:txt_pb; 层级=16
59,旁白,hide,,,,你们简单对视一眼，便立刻轻手轻脚地沿楼梯向上移动。,,,,,源类型=type:txt_pb; 层级=17
60,旁白,hide,,,,随着两道手电光束在狭长楼道里重新亮起，这场虚幻剧场中上演的人偶戏，也在无数目光的注视下再次拉开帷幕。,black,,,jump(81),源类型=type:txt_pb; 层级=18; gotomainline=81
5,你,hide,,,,冷静点，克拉克。既然我们能用开枪的声音糊弄对方，他也同样可能用类似的方法欺骗我们。,,litesaturation-horror,,,源类型=type:txt_You; 层级=1; gotomainline=6
62,你,hide,,,,至少在找到大卫的尸体前，我们都不能轻易断定他已遇难。况且.....,,,,,源类型=type:txt_You; 层级=2
63,旁白,hide,,,,你回过头，看了眼跪在地上的杰森，眼神中流露出一丝混杂着迁怒与愧疚的复杂的感慨，,,,,,源类型=type:txt_pb; 层级=3
64,旁白,hide,,,,他始终低着头蜷在那里，刚才那声枪响同样震得他浑身发抖，或许在他尚未泯灭的良知里，也从未想过会以这样的方式搭上一个无辜者的性命。,,,,"bgfade(sntzm_ss_64,1)",源类型=type:txt_pb; 层级=4
65,你,hide,,,,我们还有杰森这张底牌可用，无论对方是否在乎，至少我们可以试着从这个孩子身上了解到更多有用的信息。,,,,,源类型=type:txt_You; 层级=5
66,旁白,hide,,,,克拉克的呼吸依然粗重得像头被激怒的公牛，握枪的手还是止不住地发颤。他并没有在听到你话之后立刻平静下来，而是独自沉默了好一会儿，这才慢慢压下翻涌的情绪，转过身来看着你们。,,,,,源类型=type:txt_pb; 层级=6
67,旁白,hide,,,,他的眼神复杂得像一瓶未开封的苦涩的酒，里面盛满了愧疚、愤怒，还有一丝连他自己都不愿承认的后悔。,,,,,源类型=type:txt_pb; 层级=7
68,旁白,hide,,,,可当他的目光落在你紧绷的侧脸，又扫过杰森缩成一团的背影时，那紧绷的面容终究还是无奈地松了下来。,,,,,源类型=type:txt_pb; 层级=8
69,克拉克,hide,Clark_default,,,你说得对，现在还不是绝望的时候。无论大卫现在是生还是......死，我们都必须把这件事一查到底。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=9
70,旁白,hide,Clark_default,,,他极不情愿地说出了那个字，脸上却多出了几分坚决和坦然。,,,,,源类型=type:txt_pb; 层级=10
71,克拉克,hide,Clark_default,,,事到如今，我们身上背负着的，早就已不只是大卫一人的性命了。,,,,,源类型=type:txt_Clark; 层级=11
72,旁白,hide,Clark_default,,,你点了点头，脑海中浮现起这里留下的种种令人不安的痕迹，无论是杰森经历的“改造”、艾米丽遭受的虐待，还是更多不知名的受害者在此承受的种种难以想象的折磨。,,horror-free,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=12
73,旁白,hide,,,,随着真相的一步步展开，它们此刻已不再只是基于幻觉和传闻的模糊影子，而是实实在在悬在受害者头上的刀。而揭露并阻止它继续害人，便是你们此刻身为一名探员最为基本的职责。,,,,,源类型=type:txt_pb; 层级=13
74,旁白,hide,,,,你转向杰森，尽可能要求自己的声音听起来柔和，尽管他也是害大卫被神秘人抓获的罪魁祸首之一，但迁怒一个同样在暗无天日的地狱中深受折磨的受害者，也终究改变不了什么。,,,,,源类型=type:txt_pb; 层级=14
75,你,hide,,,,杰森，告诉我们，这所精神病院里，到底发生了什么？,,,,,源类型=type:txt_You; 层级=15
76,旁白,hide,,,,男孩的肩膀猛地一颤。他抬起头，那双被纱布蒙住的眼眶缓缓转向你的方向，像是在凝视一个看不见的深渊。他的嘴唇哆嗦了几下，干裂的皮屑簌簌落下，却没有发出声音。,,,,"bgfade(sntzm_ss_76,1)",源类型=type:txt_pb; 层级=16
77,旁白,hide,,,,走廊的尽头，一条由神秘人打开的灯带突然熄灭。然后是第二盏，第三盏。,,,,,源类型=type:txt_pb; 层级=17
78,旁白,hide,,,,黑暗像潮水一样涌来，吞噬了你们脚下的光影。你听见克拉克重新举枪的声音，听见自己的心跳在耳膜上擂鼓。,black,,,,源类型=type:txt_pb; 层级=18
79,旁白,hide,,,,而在那片黑暗彻底淹没一切之前，杰森的喉咙里挤出了几个沙哑的音节——,,,,,源类型=type:txt_pb; 层级=19
80,杰森,hide,,,,他们……把人变成了……,,,,jump(81),源类型=type:txt_Js; 层级=20; gotomainline=81
