ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
45,旁白,hide,Clark_default,,,见墙壁没有异常，那只飞蛾也没有再度出现，你总算放下了心中的探究欲，将眼下的全部精力都放到了寻找盖亚之心这唯一的任务上。,,stop,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=43
46,旁白,hide,,,,临走前，你最后望了眼那面照片墙，盖曼损毁的照片一动不动，仿佛那空洞的眼窝正无声地注视着你们的背影，等待着被再次唤醒的时刻。,,,,,源类型=type:txt_pb; 层级=44
47,旁白,hide,,,,然而，倘若再多回望一秒，你便会看见——那只飞蛾的翅膀在照片的阴影里轻轻翕动了一下，随即在盖曼完好的眼睛处引燃一道火光。,,suspense2,,"bgfade(sntzm_fe_47,1)&unlockmusic(Music6)",源类型=type:txt_pb; 层级=45
48,旁白,hide,,,,火苗从瞳孔深处窜出，舔舐着焦黑的油漆，将他本已残破的脸烧得愈发狰狞。,,,,,源类型=type:txt_pb; 层级=46
49,旁白,hide,,,,一只飞蛾破焰而出。它的翅膀不再是原先的灰白，而是像凝固的沥青般深邃的漆黑，扇动时没有声音，唯有一种令人牙酸的、类似指甲划过玻璃的细响。,,,,,源类型=type:txt_pb; 层级=47
50,旁白,hide,,,,它的影子被拉得很长，宛如一个人形，填满了盖曼焦黑的脸廓。当火光熄灭的那一刻，二者的身影，仿佛在这无形的黑暗之中，彻底交融。,,,,,源类型=type:txt_pb; 层级=48
51,旁白,hide,,,,走廊里光线昏暗，只有三支手电筒的光束在前方摇曳。不知不觉间，你们似乎又绕回到了最初踏入的那间大厅，这是通往住院大楼的必经之路。,,leberch-suspense,,unlockmusic(Music7),源类型=type:txt_pb; 层级=49
52,旁白,hide,,,,面对这短暂的沉寂，你打算和同伴们聊点什么？,,,,,源类型=type:txt_pb; 层级=50
53,旁白,hide,,,,,,,,choice(探讨关于盖曼的话题|jump(54))&choice(探讨关于夜莺的话题|jump(65)),源类型=type:selectBC; 层级=51
54,旁白,hide,,,,探讨关于盖曼的话题,,,,,源类型=type:txt_pb; 层级=52; 选项/备注=他在这场事故中扮演了怎样的角色
55,你,hide,,,,你们觉得那位盖曼医生，和我们要找的东西之间是否存在某种联系。,,,,,源类型=type:txt_You; 层级=53
56,你,hide,,,,例如他研究的造梦设备，会不会就是“盖亚之心”的某种应用形态？,,,,,源类型=type:txt_You; 层级=54
57,旁白,hide,,,,克拉克停下脚步，沉思片刻后以一名探员的视角提出了自己的见解。,,,,,源类型=type:txt_pb; 层级=55
58,克拉克,hide,Clark_confused,,,的确有这个可能。学院的教授曾提到过，当一件不寻常的事物凭空出现时，那么它大概率会引出另一件不寻常的事物。无论我们寻找的盖亚之心，还是盖曼医生设计的造梦装置，都适用于这个假设。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=56
59,旁白,hide,Clark_confused,,,他看了一眼手腕上的电子腕表，屏幕显示时间为晚上八点二十七分。距离他们抵达这里，已经过去了将近半个小时。,,,,,源类型=type:txt_pb; 层级=57
60,克拉克,hide,Clark_confused,,,要是夜莺的情报没错，再过大约二十分钟，我们就能见到要找的东西了。到时候……,,,,,源类型=type:txt_Clark; 层级=58
61,大卫,hide,Clark_confused,,David_default,嘘……,,,,"charfadeout(L,1)&charflip(R,left)&charmove(R,-600,-239,2)&charflip(R,right)",源类型=type:txt_David; 层级=59
62,旁白,hide,David_default,,,毫无征兆地，大卫突然伸手捂住了克拉克的嘴，眼神锐利地扫向走廊尽头那扇半掩的铁门。,,,,,源类型=type:txt_pb; 层级=60
63,大卫,hide,David_default,,,你们听到了吗？,,,,,源类型=type:txt_David; 层级=61
64,旁白,hide,David_default,,,他把声音压得极低，低到只有你们几人能勉强听清——这不仅是为了避免惊动走廊尽头可能潜藏的东西，更是想让你们仔细分辨它移动时发出的细微声响。,,,,"charfadeout(L,1)&loadScript(sntzm_main3, 2)",源类型=type:txt_pb; 层级=62; gotomainline=主线3_2
65,旁白,hide,,,,探讨关于夜莺的话题,,,,,源类型=type:txt_pb; 层级=52; 选项/备注=她究竟是何方神圣
66,你,hide,,,,那位叫‘夜莺’的联络员，你们之前和她打过交道吗？,,,,,源类型=type:txt_You; 层级=53
67,旁白,hide,,,,你一边说着，一边用手电筒的光束扫过前方布满灰尘的走廊，试图驱散空气中弥漫的压抑感。这个突然出现的代号，像一颗投入平静湖面的石子，在你心中漾起圈圈涟漪。,,,,,源类型=type:txt_pb; 层级=54
68,旁白,hide,,,,克拉克刚想开口解释，不料被大卫抢先一步接过了话茬,,,,,源类型=type:txt_pb; 层级=55
69,大卫,hide,David_sneaky,,,哟，这时候想起来问了？实话告诉你，那位联络员可是个美人坯子，光听声音就知道。只可惜你小子当时光顾着追那只破蛾子，连话都没和她说上一句。,,,,"charfadein(L,1)",源类型=type:txt_David; 层级=56
70,旁白,hide,David_sneaky,,,可片刻之后，他脸上的笑意便一扫而空，取而代之的是作为老探员的谨慎和狐疑,,,,,源类型=type:txt_pb; 层级=57
71,大卫,hide,David_default,,,不过，这女人确实有点可疑。总部给的任务简报里根本没提到过她，更别提私下接触了。,,,,,源类型=type:txt_David; 层级=58
72,大卫,hide,David_default,,,我们这次行动的通讯频道按理说也是加密的，她又是怎么突然接入进来的？而且......,,,,,源类型=type:txt_David; 层级=59
73,大卫,hide,David_default,,,我感觉她有意隐瞒了些什么，与其说是被上面刻意安排的某套话术，倒更像是......,,,,"charfadeout(L,1)&loadScript(sntzm_main3, 2)",源类型=type:txt_David; 层级=60; gotomainline=主线3_2
