ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
47,旁白,hide,David_default,,,一丝焦急混着久积的沉郁从他话音浅浅地里溢出来，像一个于时无多的病人，试图在最后时刻再完成些什么，或者说......尝试挽回些什么。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=42
48,旁白,hide,,,,盖曼缓缓点了点头，抬起手按在自己的左胸位置，那只停在窗边的飞蛾又一次振翅扑棱着翅膀落回了他的手背，翅膀上那层细腻的灰白色鳞粉在灯光下泛着细碎的光。,,,,,源类型=type:txt_pb; 层级=43
49,旁白,hide,,,,光斑像血管般以那只生物为中心向四周舒展蔓延，逐渐编织出一颗心脏的轮廓，随着他的呼吸明灭交织。,,,,"bgfade(sntzm_gy(s1)_49,1)",源类型=type:txt_pb; 层级=44
50,盖曼,hide,,,,纳丁达克总是把一切都当做增长利润的工具看待，正如培养罐里跳动的那颗机械心脏。完美符合了他们对“盖亚之心”的外形想象。,,,,,源类型=type:txt_Gaiman; 层级=45
51,盖曼,hide,,,,但他们忘了，无论是造梦设备，还是他们所谓的“盖亚之心”。最初都是为了拯救生命而被创造，所以它在梦境中的表现形式也必然只会是生命。,,,,,源类型=type:txt_Gaiman; 层级=46
52,你,hide,,,,！？,,,,,源类型=type:txt_You; 层级=47
53,克拉克,hide,,,,！？,,,,,源类型=type:txt_Clark; 层级=48
54,大卫,hide,,,,你的意思是说......我们最初苦苦寻找的盖亚之心，其实一直都在我们眼皮子底下飞来飞去？,,,,,源类型=type:txt_David; 层级=49
55,旁白,hide,,,,飞蛾歪了歪身子，像是听懂了这句话，那片由鳞粉编织出的心脏图案在盖曼的胸口亮起一道炫目的蓝光，随即顺着他的手臂游走，一点点没入飞蛾舒展的翅脉当中。,,,,"bgfade(sntzm_gy(2)_66,1)",源类型=type:txt_pb; 层级=50
56,盖曼,hide,Gaiman_default,,,不止是它的生命，也是我的。只是在亚波伦掌控的那片领域中，我只能以这种低调的方式默默为你们提供帮助。,,,,"charfadein(L,1)",源类型=type:txt_Gaiman; 层级=51
57,旁白,hide,Gaiman_default,,,话音刚落，一幅交织着零星线索的画面便在你脑海中徐徐铺开，在三层盖曼的办公室外，当你们被这只飞蛾指引着来到门口时，它曾短暂地停在了办公室门牌的“盖曼”二字上。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=52
58,旁白,hide,,,,原来早在那时候这只由盖曼伪装而成的生物就已经向你们发出暗示——不是“盖曼在这里”，而是“我就是盖曼”。,,,,,源类型=type:txt_pb; 层级=53
59,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=54
60,旁白,hide,,,,克拉克的枪口不自觉地放了下来，他看着那只安安静静停在手背的灰白色飞蛾，眉头渐渐舒展，他回想起在B2-15号病房，当自己扑向门外那颗弹壳时的场景——,,,,,"源类型=type:txt_pb; 层级=55; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""克拉克线"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
62,旁白,hide,,,,当那条甩动的机械臂试图阻拦自己离开房间时，这只灰白的飞蛾就停在它的正上方。或许从那时候开始，盖曼就在以自己的方式，尝试提醒他们远离杰森布置的陷阱。,,,,jump(64),源类型=type:txt_pb; 层级=56; gotomainline=64
61,旁白,hide,,,,克拉克的枪口不自觉地放了下来，他看着那只安安静静停在手背的灰白色飞蛾，眉头渐渐舒展。,,,,,"源类型=type:txt_pb; 层级=55; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
63,旁白,hide,,,,所有过去捋不清的疑惑此刻突然有了清晰的答案：每一次迷路时的引路、每一次遭遇危险前的预警，甚至每一次帮你们避开亚波伦布下的陷阱，全都出自眼前这只不起眼的飞蛾之手。,,,,,源类型=type:txt_pb; 层级=56
64,旁白,hide,,,,大卫一直站在角落里，背靠着墙壁，双手交叉抱在胸前。把身体的重量交给墙壁，好让自己不需要为站姿分出额外的注意力。,,,,,源类型=type:txt_pb; 层级=57
97,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=58
65,旁白,hide,,,,他的目光在盖曼与那只灰白飞蛾间游移了片刻，最后定格于自己的右肩——那里晕着一块炭灰般的深色粉末，在他离开手术室后那段模糊的记忆中，他隐约觉得这里曾被某样东西附着过。,,,,,源类型=type:txt_pb; 层级=59
66,盖曼,hide,Gaiman_default,,,因此，我有一件事，需要你们帮我完成。,,,,"charfadein(L,1)",源类型=type:txt_Gaiman; 层级=60
67,旁白,hide,Gaiman_default,,,盖曼抬手指向自己胸口的位置，那只飞蛾正安静地停在他的指节上，翅膀微微合拢，像一片折叠起来的信纸。,,,,,源类型=type:txt_pb; 层级=61
68,盖曼,hide,Gaiman_default,,,我希望你们能在这里结束我的生命。,,,,,源类型=type:txt_Gaiman; 层级=62
69,旁白,hide,Gaiman_default,,,众人的呼吸骤地冻在了原地，连培养罐内心脏规律的搏动也跟着顿住，仿佛被死亡掐住了血管。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=63
70,旁白,hide,,,,但他的话语没有停下，就像一盘正在播放遗言的录音带，按键里没有暂停的选项。,,,,,源类型=type:txt_pb; 层级=64
71,盖曼,hide,Gaiman_default,,,因为只要我还活着，盖亚之心就始终存在于这颗大脑内，也就存在被人抢走的风险，这一点你们应该十分清楚。,,,,"charfadein(L,1)",源类型=type:txt_Gaiman; 层级=65
72,旁白,hide,Gaiman_default,,,他的视线越过你们，落在房间深处那三台静默的造梦设备上：,,,,,源类型=type:txt_pb; 层级=66
73,盖曼,hide,Gaiman_default,,,除此之外，我还需要你们需要把这颗携带异常代码的机械心脏带回现实——那是计划的一部分。两件事必须同时完成。因为一旦我消失，这片空间也会随之崩塌，你们必须在这之前通过这里的节点回到现实。,,,,,源类型=type:txt_Gaiman; 层级=67
74,盖曼,hide,Gaiman_default,,,否则，你们会被卷进我的意识消亡时产生的余波里，再也醒不过来。,,,,,源类型=type:txt_Gaiman; 层级=68
75,旁白,hide,Gaiman_default,,,大卫的瞳孔在听到这句话时不露声色地收缩了一下，不是因为恐惧，反而像是下定了某种残酷的决心。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=69
76,旁白,hide,,,,索菲亚的声音从你身后传过来，比她平时的语调明显低了两度。,,,,,源类型=type:txt_pb; 层级=70
77,索菲亚,hide,Sophia_default,,,……没有别的办法了吗？,,,,"charfadein(L,1)",源类型=type:txt_Sophia; 层级=71
78,旁白,hide,Sophia_default,,,盖曼看着她，脸上的肌肉在一秒内绷紧又放松——前半秒的紧绷里写着刚见面又要分开的不舍，后半秒的松弛则流露出传过火炬后的释然与解脱。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=72
79,旁白,hide,,,,那是在漫长的雪夜里走久了之后，终于看到了一扇像自己敞开的门时，发自内心的欣慰。,,,,,源类型=type:txt_pb; 层级=73
80,盖曼,hide,Gaiman_default,,,别用那种眼神看着我，索菲亚。这是我早就渴望得到的解脱，只是为了等到一个契机，等到有人来将这颗‘炸弹’送出去，然后我才敢安心地迎来长眠。,,,,"charfadein(L,1)",源类型=type:txt_Gaiman; 层级=74
81,旁白,hide,Gaiman_default,,,索菲亚没有说话。她站在那里，眼眶里有泪光在晃动，但始终没有落下来。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=75
82,旁白,hide,,,,她努力克制着动作中的颤抖——伸出手，掌心朝上，伸向一直紧握着配枪握把的克拉克。,,,,,源类型=type:txt_pb; 层级=76
83,索菲亚,hide,Sophia_default,,,……我来。 ,,,,"charfadein(L,1)",源类型=type:txt_Sophia; 层级=77
84,旁白,hide,Sophia_default,,,她开口了，声音不高，却带着一种木已成舟的笃定。,,,,,源类型=type:txt_pb; 层级=78
85,索菲亚,hide,Sophia_default,,,这是我这些年来一直想做的事情......一劳永逸地结束老师的痛苦，结束这对所有人来说都如噩梦般的一切。,,,,,源类型=type:txt_Sophia; 层级=79
86,旁白,hide,Sophia_default,,,她看着盖曼的眼睛，语气中泛起一丝令人心碎的柔软，像一朵被大风吹走的浮萍，经历了半生沉浮后，终于回到起点的归处。,,,,,源类型=type:txt_pb; 层级=80
87,索菲亚,hide,Sophia_default,,,我会陪你留在这里的，老师。这也是我对自己的赎罪。,,,,,源类型=type:txt_Sophia; 层级=81
88,旁白,hide,Sophia_default,,,他慢慢地朝学生走近了一步，这一步耗尽了他身为师长的最后一点从容。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=82
89,盖曼,hide,Gaiman_default,,,而且……关于造梦设备的事，关于我的事，需要有人来记住。你是除了我之外唯一掌握这项技术全部操作细节的人，可以的话......用它们去做正确的事，要么就替我毁掉它们。,,,,"charfadein(L,1)",源类型=type:txt_Gaiman; 层级=83
90,旁白,hide,Gaiman_default,,,他举起一只弥留之际正缓慢消散成光点的手，轻柔地掠过索菲亚耳畔的发梢，那神态与口吻，和她作为研究生刚入院时一模一样，正如他的初心——从始至终都未曾改变。,,,,"parallel(charfadeout(L,1);bgfade(sntzm_gy(s1)_90,1))",源类型=type:txt_pb; 层级=84
91,盖曼,hide,,,,这是......我此生能教你的最后一堂课。,,,,,源类型=type:txt_Gaiman; 层级=85
92,旁白,hide,,,,索菲亚没有点头，也没有摇头。她的所有回答都化作了脸上垂下的两行热泪，以及从克拉克手中接过配枪时不容动摇的决心。,,,,"bgfade(sntzm_gy(s1)_92,1)",源类型=type:txt_pb; 层级=86
93,旁白,hide,,,,她接枪的动作很稳，没有了之前犹豫不决的颤抖。这份平稳并非来自麻木，更像是练习过很多次如何握紧一件她并不想握住的工具——,,,,,源类型=type:txt_pb; 层级=87
94,旁白,hide,,,,例如造梦设备的操纵杆，刺进病人皮肤的麻药注射器，还有很多很多她曾一度拒绝，却被命运强硬地塞进手里的东西，只是这一次，她不会再选择逃避了。,,,,"loadScript(sntzm_gy(s2), 1)",源类型=type:txt_pb; 层级=88; gotomainline=盖亚之心（索菲亚线下）_1
98,旁白,hide,,,,他的目光在盖曼与那只灰白飞蛾间游移了片刻，最后定格于自己的右肩——那里晕着一块炭灰般的深色粉末，在他离开手术室后那段模糊的记忆中，他隐约觉得这里曾被某样东西附着过。,,,,"loadScript(sntzm_gy(ns2), 24)","源类型=type:txt_pb; 层级=59; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（克拉克）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（克拉克）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""3"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""立刻离开"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}; gotomainline=盖亚之心（无索菲亚线下）_24"
36,旁白,hide,,,,和从始至终都知道自己在做些什么的索菲亚不同，当他在B313房间里找到那盘记录着自己和阿兰过往恩怨的磁带，当他在亚波伦面前被提及那些自己不敢直面的往事时。,,,,,"源类型=type:txt_pb; 层级=33; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""端详飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
39,旁白,hide,,,,浮现于脑海中的却只剩下被纳丁达克洗去记忆后的，迷迷糊糊的负罪感。他不知道那些罪行是何时发生的、不知道犯下罪行的自己是否还有资格成为身旁两人的同伴、更不知道赎罪二字对于自己而言，是否已经太迟。,,,,,源类型=type:txt_pb; 层级=34
40,旁白,hide,,,,对于双手早已沾满了无法洗净的血污的他而言，“同罪”两个字，就像一把钝刀轻轻划开了那些早已结痂却从未愈合的伤口，流出的污秽在他的良心中淤积成一块无法化开的沉疴，阻塞了处赎罪之外的所有通路。,,,,jump(41),源类型=type:txt_pb; 层级=35; gotomainline=41
96,旁白,hide,,,,他的目光在大卫身上微微沾粘了一瞬，随后识趣地移回到你们身上。,,,,"loadScript(sntzm_gy(ns2), 12)","源类型=type:txt_pb; 层级=11; tag=盖亚之心（无索菲亚线下）_12; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（克拉克）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""0"",""dowlist4"":[]}]},{""sortnum"":""3"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""立刻离开"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}; gotomainline=_"
