ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
30,网瘾学徒,hide,Clark_default,,,不！不是他！,,,,"charfadeout(L,1)",源类型=type:txt_Wyxt; 层级=28
31,旁白,hide,,,,男孩的音调骤然增高，几乎突破了这幅嗓门能够承受的阈值。,,,,,源类型=type:txt_pb; 层级=29
32,网瘾学徒,hide,wy_w,,,你们......你们什么都不明白！是老师救了我，从那群穿着白大褂的医生手里，从......从那个天杀的手术台上，他教会我杀人，教我向那些害过我们的恶魔复仇......还教会我如何活下去！,,,,"charfadein(L,1)",源类型=type:txt_Wyxt; 层级=30
33,旁白,hide,wy_w,,,他越说越激动，整个肩膀都因为情绪的翻涌上下耸动，就连那只捂着头的手也不知何时垂了下来，在放着“艾米丽”的背包前紧握成拳。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=31
34,旁白,hide,,,,克拉克对你使了个眼色，刚才的那番话在录音笔的记录下，已经将杰森口中关于“老师”的形象大致描绘了出来。,,,,,源类型=type:txt_pb; 层级=32
35,旁白,hide,,,,你不禁在心里暗赞他套话技巧的高明——先是以怀柔姿态让对方放松警惕，再“不经意”地抛出错误推测，诱导对方反驳，从而让对方在不知不觉中透露出更多信息。,,,,,源类型=type:txt_pb; 层级=33
36,旁白,hide,,,,至于那位“老师”，无论他的初衷是什么，都无法改变他教唆一名未成年犯罪的事实。而男孩的这番供述，无疑将成为将其绳之以法的有力凭证。,,,,,源类型=type:txt_pb; 层级=34
37,旁白,hide,,,,你刚想顺着这个思路继续诱导，一阵尖锐的电流声便率先刺破了你的耳膜。你下意识以为自己又陷入了某种危险的幻觉，但这一次克拉克也听到了同样的声音——那是来自某种通讯设备的电流杂音。,,,,"loadScript(sntzm_clark5, 1)",源类型=type:txt_pb; 层级=35; gotomainline=克拉克线5_1
20,旁白,hide,,,,,,,,,"源类型=type:txt_pb; 层级=18; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""电击"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
38,旁白,hide,,,,你将提包轻放到他的面前，语气压得很低，以此展现自己不会透露他“擅自告密”的友好立场。,,,,,源类型=type:txt_pb; 层级=19
39,你,hide,,,,关于你的那位“老师”，能否向我们多透露一点？他......,,,,,源类型=type:txt_You; 层级=20
40,网瘾学徒,hide,wy_w,,,够了！,,,,"charfadein(L,1)",源类型=type:txt_Wyxt; 层级=21
41,旁白,hide,wy_w,,,他的音调骤然增高，几乎突破了这幅嗓门能够承受的阈值。被铐住的手重重抵在头上，金属与颅骨间撞出一声脆响，像是在对自己刚才“说漏嘴”所进行的某种惩罚。,,,,,源类型=type:txt_pb; 层级=22
42,网瘾学徒,hide,wy_w,,,我已经说的够多了......我不能，我不能再......,,,,"charfadeout(L,1)&loadScript(sntzm_clark5, 1)",源类型=type:txt_Wyxt; 层级=23; gotomainline=克拉克线5_1
