ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
16,旁白,hide,,,,你们最终接通了手里的无线电，另一头的女性自称“夜莺”，是总部临时增派的技术支援。通过微信定位，她大致确认盖亚之心位于医院五层，并为你们提供了通往5层的安全通道。,,,,,"源类型=type:txt_pb; 层级=12; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""夜莺线"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
17,旁白,hide,,,,在返回大厅的走廊上，一位瘦小的黑影钻进了你们的视线，克拉克一马当先地追了上去，大卫则因为反应略慢而留在了队伍后方，你当时选择了？,,,,"bgfade(sntzm_main3_1,1)",源类型=type:txt_pb; 层级=13
18,旁白,hide,,,,,,,,choice(跟上克拉克|jump(21))&choice(与大卫随行|jump(20)),源类型=type:selectBC; 层级=14
19,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=15
21,旁白,hide,,,,追逐的过程中，你一度深陷幻觉和昏迷。意识弥留之际，你看到自己身处一个门牌号为B001的医院房间内，躺在手术台上动弹不得。周边站着几位医生，还有一个身披军装的老人在和其中一名医生交谈些什么。,,,,"bgfade(sntzm_main3_41,1)",源类型=type:txt_pb; 层级=16; tag=克拉克线
22,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=17
23,旁白,hide,,,,再一次睁开眼时，你发现自己正坐躺于一间阴暗狭小的病房内，克拉克独自一人立于你的身侧，不安地告知你大卫失踪的消息。,,,,"bgfade(sntzm_clark2_4,1)","源类型=type:txt_pb; 层级=18; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""克拉克线"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
25,旁白,hide,,,,你们经过一番讨论后各自提出了对于这次任务以及盖亚之心的种种猜想，而后踏上了寻找失踪同伴的道路。,,,,,源类型=type:txt_pb; 层级=19
27,旁白,hide,,,,在向前探索的过程中，你们仔细调查了一间编号为B2-07的病房，先是在房间的角落找到了一只刻有“艾米莉.沃德森”的铭牌，紧接着又在放门外发现了一颗疑似属于大卫的子弹。,,,,"bgfade(sntzm_clark2_13,1)&bgfade(sntzm_clark3_6,1)",源类型=type:txt_pb; 层级=20
30,旁白,hide,,,,正当你们接近到这颗子弹附近时，那个疑似绑走大卫的黑影再一次袭击了你们，并在战斗中呈现出非人的反应力，接连躲闪开你们射出的子弹。,,,,"bgfade(sntzm_clark3_67,1)",源类型=type:txt_pb; 层级=21
31,旁白,hide,,,,最终，你与克拉克合力制服了他并揭下他的兜帽。那是一个被挖去双眼的，不满20岁的男性少年。,,,,"bgfade(sntzm_clark4_16,1)",源类型=type:txt_pb; 层级=22
32,旁白,hide,,,,男孩对艾米莉.沃德森的铭牌表现出了巨大的偏执，加之大卫的失踪显然和他有关。你们便以铭牌为要挟对其进行了一番审问，你还记得当时自己问了什么吗？,,,,,源类型=type:txt_pb; 层级=23
33,旁白,hide,,,,,,,,choice(询问了关于大卫的问题|jump(36))&choice(询问了关于艾米莉的问题|jump(37)),源类型=type:selectBC; 层级=24
34,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=25
36,旁白,hide,,,,一番软磨硬泡之下，你们最终从这个名为杰森的男孩口中得知，大卫位于医院4层左右的位置，抓走他的是一个被男孩称之为“老师”的男人。是他把杰森从医院的手术台上救了下来，教会他杀人。让他为自己复仇。,,,,"bgfade(sntzm_clark5_41,1)",源类型=type:txt_pb; 层级=26; tag=问大卫
39,旁白,hide,,,,可就在你们打算追问更多信息时，一则广播突兀地从周围响起。杰森的“老师”向你们发出了不坏好意的问候——他以手中的大卫的性命为要挟，要求你们对“出卖秘密”的杰森进行枪击以视惩罚。,,,,,源类型=type:txt_pb; 层级=27
40,旁白,hide,,,,你当时的决定是？,,,,,源类型=type:txt_pb; 层级=28
41,旁白,hide,,,,,,,,choice(开枪击中他的肩膀|jump(46))&choice(开枪故意射偏|jump(47)),源类型=type:selectBC; 层级=29
42,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=30
46,旁白,hide,,,,你的果断换来了亚波伦的欣赏，他按照约定自称放走了大卫，但也提前透露了你们接下来将要遭遇的麻烦。,,,,,源类型=type:txt_pb; 层级=31; tag=开枪
48,旁白,hide,,,,最终，杰森在愤恨交织下趁乱从你们手中逃走，而属于你们的任务也仍在继续。,,,,"loadScript(sntzm_clark3F(1), 1)",源类型=type:txt_pb; 层级=32; gotomainline=克拉克线3层（上）_1
43,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=30
45,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=31
47,旁白,hide,,,,你的小聪明并没能逃过亚波伦的眼睛，他通过摄像头看清了你的花招，随后广播中爆发出一声尖锐的枪响。,,,,"bgfade(sntzm_clark5_2,1)",源类型=type:txt_pb; 层级=32; tag=不开枪
50,旁白,hide,,,,克拉克对幕后黑手杀害同伴的行为极为不忿，后者却大胆爆出了他的位置，邀请你们上去与其对峙。,,,,,源类型=type:txt_pb; 层级=33
51,旁白,hide,,,,随即他挂断了通讯，一层的楼梯口处只剩下你们和吓破胆的杰森。你对杰森进行了进一步的问询，目标直指这家医院所进行的人体实验。,,,,,源类型=type:txt_pb; 层级=34
52,旁白,hide,,,,随着他的再一次开口，圣诺汀尘封多年的黑暗秘密也终于露出冰山一角，而这仅仅只是这场游戏的开端。,,,,"loadScript(sntzm_clark3F(1), 1)",源类型=type:txt_pb; 层级=35; gotomainline=克拉克线3层（上）_1
53,旁白,hide,,,,由于克拉克提前击毁了医院的摄像头，你的小动作并没有立刻被对方发现。广播中的男人承诺会把大卫放走，但也要求召回杰森，并警告你们耍小聪明的后果。,,,,"bgfade(sntzm_fourBranch2_52,1)",源类型=type:txt_pb; 层级=32
54,旁白,hide,,,,即便你们已多次劝阻杰森，他的“老师”会对其不利，后者在长期的驯化培养下还是选择服从了“老师”的指令，趁乱从你们手中逃走。,,,,,源类型=type:txt_pb; 层级=33
55,旁白,hide,,,,无奈之下，你们只好继续朝着楼上前进，继续探索这家处处充满诡异的废弃精神病院，并试图找到失踪同伴的下落。,,,,"loadScript(sntzm_clark3F(1), 1)",源类型=type:txt_pb; 层级=34; gotomainline=克拉克线3层（上）_1
35,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=25
37,旁白,hide,,,,一番软磨硬泡之下，你们最终从男孩口中得知，他的本名叫杰森，和艾米丽均来自于一家网戒特训机构。他们在机构中受尽虐待折磨。艾米丽一度因为其志愿者的身份被发现而惨遭非人对待。,,,,"bgfade(sntzm_clark4_68,1)",源类型=type:txt_pb; 层级=26; tag=问艾米莉
38,旁白,hide,,,,之后两人被转移进了这家精神病院，随之而来的却是一系列非法的实验和监禁，艾米丽在先前遭受的虐待和医院药物的双重影响下一度精神失常。,,,,jump(39),源类型=type:txt_pb; 层级=27; gotomainline=39
24,旁白,hide,,,,再一次睁开眼时，你发现自己正坐躺于一间阴暗狭小的病房内，克拉克独自一人立于你的身侧，不安地告知你大卫失踪的消息。,,,,,"源类型=type:txt_pb; 层级=18; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""大卫线"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}; gotomainline=25"
28,旁白,hide,,,,你们经过一番讨论后各自提出了对于这次任务以及盖亚之心的种种猜想，而后踏上了寻找失踪同伴的道路。,,,,,源类型=type:txt_pb; 层级=19
49,旁白,hide,,,,在一楼的走廊深处，你们发现了一间储藏室。门没有上锁，里面还隐隐透着昏黄的微光。进门之后，你们遇到了一个头部插满黑色线缆，正背对你们捣鼓着一台屏幕的精神病人。,,,,"bgfade(sntzm_david2_12,1)",源类型=type:txt_pb; 层级=20
56,旁白,hide,,,,他在注意到大卫后便立刻发动了攻击，其外表虽枯瘦如柴行动却犹如野兽般灵敏。非人的反应让他在狭小的室内精确避开你们射出的子弹，并把大卫飞快地扑倒在地。,,,,"bgfade(sntzm_david2_30,1)",源类型=type:txt_pb; 层级=21
57,旁白,hide,,,,危急时刻，你抄起地上的手术刀向其刺去，泛着冷光的手术刀似乎激起了怪物的某种本能的畏惧，在木制的天花板上钻了个洞后飞速逃离了现场。,,,,"bgfade(sntzm_david3_38,1)",源类型=type:txt_pb; 层级=22
58,旁白,hide,,,,根据现场留下的那台插满线缆，类似于“游戏机”的设备，以及怪物能够规避子弹的超人反应。你们初步推断这家医院通过手术植入和神经训练对病人进行了某种非法人体改造。,,,,"bgfade(sntzm_david3_3,1)",源类型=type:txt_pb; 层级=23
59,旁白,hide,,,,由于这家医院的危险系数远超任务预估，你们决定联系分局呼叫增援。然而，那名叫做“夜莺”的联络员在得知你们的情况后，却遗憾地告知你们无法获得增援。,,,,,源类型=type:txt_pb; 层级=24
60,旁白,hide,,,,不止如此，就连她自己的性命也岌岌可危，无线电内传来一阵急促的砸门声印证了她的说法。,,,,,源类型=type:txt_pb; 层级=25
61,旁白,hide,,,,在最后不到半分钟时间里，她接连说出了一些非常古怪的话，例如让你们不要相信名为“亚波伦”的男人，还提到了一个名叫“纳丁达克”的公司。,,,,,源类型=type:txt_pb; 层级=26
62,旁白,hide,,,,她的最后一句话被电流声掐断在了一半，只能隐约听见“你们不是.....F！”的意味不明的告诫。,,,,,源类型=type:txt_pb; 层级=27
63,旁白,hide,,,,经过一番激烈的心理斗争后，大卫最终还是选择留了下来继续任务，自称要为过去的某个错误赎罪，而你为了救出同伴也选择了跟随。（不跟随的选项已触发其他结局）,,,,,源类型=type:txt_pb; 层级=28
64,旁白,hide,,,,接下来，你们即将踏上前往医院2层的道路。,,,,"loadScript(sntzm_david313-315(1), 1)",源类型=type:txt_pb; 层级=29; gotomainline=大卫线313-315（上）_1
20,旁白,hide,,,,,,,,jump(21),源类型=type:txt_pb; 层级=15
13,旁白,hide,,,,,,,,jump(14),源类型=type:txt_pb; 层级=10
8,旁白,hide,,,,,,,,jump(9),源类型=type:txt_pb; 层级=6
