ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
25,旁白,hide,,,,尽管态度、语调都和在楼梯口对峙时大相径庭，但同一个人的声音，就像一颗投入湖底的玉石，即使经过岁月的侵蚀和情绪的伪装，也无法全然抹去住它原有的光泽。,,,,,源类型=type:txt_pb; 层级=24
26,克拉克,hide,Clark_default,,,这是......那个家伙？,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=25
27,旁白,hide,Clark_default,,,克拉克的目光瞬间凝固，在屏幕上倒映出一张混杂着惊讶与憎恶的脸。猜测得到证实的感觉并不总是令人内心愉悦，它同样也能让人感到脊背发凉。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=26
28,旁白,hide,,,,因为如果将“盖曼.阿门努斯”“造梦设备”和“神秘人”三个线索串联起来，那便不仅可以此猜测神秘人的身份，而且也侧面说明你们现在正身处的就是那头恶魔的老巢。,,,,,源类型=type:txt_pb; 层级=27
29,旁白,hide,,,,如此容易便找到背后的密室，并且刚好发现他未上锁的电脑。不禁让人怀疑——这份收获，到底是出于直觉和运气，还是对方的精心设计。,,,,,源类型=type:txt_pb; 层级=28
30,旁白,hide,,,,电脑里的录音并未因为你们的警惕而停止播放，音频中的女声明朗依旧，但这份明朗在你们刚刚获知的冲击性真相面前，难免显得有些毛骨悚然。,,,,,源类型=type:txt_pb; 层级=29
31,索菲亚,hide,,,,如果我没记错的话，它认为前额叶的‘降活’并非完全缺失，而是以另一种频率在运作——像是进入了一种‘受控的混沌态’。这也是为什么，人在梦境中依旧可以如常做出决策，甚至根本意识不到自己正在梦中。,,,,,源类型=type:txt_Sophia; 层级=30
32,盖曼,hide,,,,很好。所以你刚才说的并不算错，但不完整。学术论文里最重要的是精确——你不能只引用支持你论点的部分，而忽略反驳它的另一部分。,,,,,源类型=type:txt_Gaiman; 层级=31
33,旁白,hide,,,,男人赞许的评价和克拉克手机里的音频同时响起，两个完全相同的男音以截然不同的语气撞在一起，一个是录音中和蔼、慈祥的交谈，另一个则是不久前狡猾、狰狞的胁迫。仿佛有两种全然相反的灵魂在同一具身体里共存。,,,,,源类型=type:txt_pb; 层级=32
34,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=33
35,克拉克,hide,Clark_default,,,我在一楼看到盖曼的画像时，曾搜到过和他相关的讲座，那个就是他的声音。,,,,"charfadein(L,1)","源类型=type:txt_Clark; 层级=34; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""飞蛾线"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
37,旁白,hide,Clark_default,,,你的思绪骤地跳回到一小时前，还记得当时克拉克说过他出于某种原因于公众视野中消失了，结合眼下的这份音频证据，脑海中不由得据此产生一些新的猜想。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=35
38,旁白,hide,,,,其实他从那场火灾中活了下来，并且一直躲在这家精神病院里，所以才会被外界报道为失踪，而没有被通报死亡？,,,,,源类型=type:txt_pb; 层级=36
39,克拉克,hide,Clark_default,,,也不尽然，报道他失踪的时间是在火灾发生的两年以前，说不定是他自导自演了一出失踪戏码，但一直伪装成别人潜伏在这家医院的某个角落，一直到现在。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=37
40,旁白,hide,Clark_default,,,碍于眼下情报不够，你们再次将注意力转回到那条还在播放的音频，尝试从这不足2分钟的录音中收获一些额外线索。,,,,"charfadeout(L,1)&jump(36)",源类型=type:txt_pb; 层级=38; gotomainline=36
36,盖曼,hide,,,,休息一下吧，你已经背了快四个小时了。,,,,,源类型=type:txt_Gaiman; 层级=34
41,旁白,hide,,,,录音里传出一阵清脆的笑声，和你们此刻被人脑标本包围的环境显得格格不入，让人不由得对那段噩梦降临前的日子，产生无限的遐想。,,,,,源类型=type:txt_pb; 层级=35
42,索菲亚,hide,,,,老师，你当年背了多久？,,,,,源类型=type:txt_Sophia; 层级=36
43,盖曼,hide,,,,......六小时。所以你现在可以休息了。,,,,,源类型=type:txt_Gaiman; 层级=37
44,旁白,hide,,,,说完，一阵椅子挪动的嘎吱声从音频中响起，像是为她漫长的理论学习短暂地画上了句号。女人的声线在褪去课业的负担后变得洪亮了一些，这也让你们能够更清楚地嗅出其中的熟悉感究竟来自于谁。,,,,,源类型=type:txt_pb; 层级=38
45,索菲亚,hide,,,,知道吗？最近病人出院前写了一封信，说这是他二十年来第一次没有做噩梦的一周。他说……,,,,,源类型=type:txt_Sophia; 层级=39
46,索菲亚,hide,,,,……他说他晚上终于可以合眼了。,,,,,源类型=type:txt_Sophia; 层级=40
47,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=41
48,旁白,hide,,,,“啪”！大脑中那根短路的突触终于触电似的连上了。先前一切的违和感都在此刻找到了它唯一的出口——不是因为忘掉了某个本该记得的人，而是大脑本能地不愿意在这两个八竿子打不着的身份联系在一起。,,,,,"源类型=type:txt_pb; 层级=42; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""夜莺线"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
50,旁白,hide,,,,你早该意识到的，那个所谓联络员未必是总部派来的帮手，她可能只是凭借某种手段截获了他们三人的通讯频率而已。,,,,,源类型=type:txt_pb; 层级=43
51,你,hide,,,,这个声音是......夜莺？,,,,,源类型=type:txt_You; 层级=44
52,旁白,hide,,,,克拉克的电筒猛地晃了一下，光圈颤抖着扫过一排排列整齐的人脑标本，在瓶中浑浊的福尔马林液体中泛起一道细碎的波纹。,,,,,源类型=type:txt_pb; 层级=45
53,旁白,hide,,,,电脑里录音还在继续播放着，像是有着某种惑人心魄的魔力，任谁都不敢轻易去按下那个暂停按钮，生怕下一秒会漏掉什么重要的信息。,,,,jump(49),源类型=type:txt_pb; 层级=46; gotomainline=49
49,索菲亚,hide,,,,老师，我们做的是对的事，对吧？,,,,,源类型=type:txt_Sophia; 层级=42
54,旁白,hide,,,,在问出这个问题之前，女人先是沉默了一会儿，直到你的那声“夜莺”在现实中脱口而出。然后才轻轻地把这个藏了很久的问题问出口。,,,,,源类型=type:txt_pb; 层级=43
55,盖曼,hide,,,,这个问题你或许就不该问我——因为身为这项技术的开创者，我自然无法客观评价它的利弊。,,,,,源类型=type:txt_Gaiman; 层级=44
56,盖曼,hide,,,,你最应该问的是自己的内心，和我们这些鼠目寸光的老东西不同，你们年轻人总能把目光着眼于更长远的未来，我......相信你的判断。,,,,,源类型=type:txt_Gaiman; 层级=45
57,旁白,hide,,,,录音在这句嘱托落地的那一刻戛然而止，只留下耳机里沙沙的白噪音还在流淌，像是有人在黑暗中对着你们的耳朵轻轻吹气。,,,,,源类型=type:txt_pb; 层级=46
58,旁白,hide,,,,克拉克关上录音笔，视线再一次瞥向录音下方的日期——2021年3月15号......距离盖曼失踪的时间，只有不到一个月。,,,,,源类型=type:txt_pb; 层级=47
59,旁白,hide,,,,倘若这并非巧合，那么盖曼是否在这之前就已经察觉到了某些端倪？所以才会给自己的学生留下这样的嘱托？,,,,,源类型=type:txt_pb; 层级=48
60,旁白,hide,,,,没等他细想，你转手就要把鼠标转向桌面上的第三个，也是最后一封文件，看看能不能从中找到这段对话中缺失的答案。可就在你即将按下鼠标左键的刹那，门外突然传来了一阵悉悉索索的脚步声。,,,,playsfx(FootStep)&playsfx(FootStep),源类型=type:txt_pb; 层级=49
61,克拉克,hide,,,,！？,,,,,源类型=type:txt_Clark; 层级=50
62,旁白,hide,,,,克拉克的身体猛地一震，每一寸因疲惫而松弛的肌肉都在这百分之一秒的惊诧间被瞬间唤醒。,,,,,源类型=type:txt_pb; 层级=51
63,旁白,hide,,,,他迅速摸向腰后的手枪，一个呼吸之间便已挪到了暗室门口，高大的身躯在狭小的房间中带起一阵刺鼻的气流，引得你险些发出一声难受的咳呛。,,,,"bgfade(sntzm_clark3F(3)_63,1)",源类型=type:txt_pb; 层级=52
64,旁白,hide,,,,眼下情况紧急，或许这是你最后的机会看清楚第三份文件里内容。你是否打算铤而走险？,,,,,源类型=type:txt_pb; 层级=53
65,旁白,hide,,,,,,,,choice(不理会外界干扰，先看完文件|jump(68))&choice(优先应对外部威胁，协助队友|jump(83)),源类型=type:selectBC; 层级=54
66,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=55
68,旁白,hide,,,,脚步声越来越近，在距离你们大约2米的位置突然停住，很显然来者已经注意到了这里被人入侵的痕迹。,,,,,源类型=type:txt_pb; 层级=56
69,旁白,hide,,,,然而，真相的诱惑力终究盖过了对风险的恐惧，你的手指毫不犹豫地按了下去。几行稀疏的文字在视网膜的表面迅速铺开，刚好是你在数秒内足以看完的量——,,,,,源类型=type:txt_pb; 层级=57
70,旁白,hide,,,,"“亲爱的阿门努斯先生，
还请原谅我的冒昧，让你在百忙之中抽出时间来打理此等俗事。上次的事情，您拒绝了我，拒绝了公司免费提供的好意。我姑且将其视作一种......对学术纯粹性的坚守，并对此深表敬佩”",,,,"bgfade(sntzm_clark3F(3)_70,1)",源类型=type:txt_pb; 层级=58
71,旁白,hide,,,,你一目三行，像一个追更畅销小说的狂热读者，在脑海中反复推演着故事情节的每一种引人入胜的走向。,,,,,源类型=type:txt_pb; 层级=59
72,旁白,hide,,,,“但最近，听说贵院在财务上遇到了一些困难，作为您忠实的后援，公司近期特意收购了这家医院六成以上的股份，来帮助你们渡过难关。您知道，我们希望与您就造梦技术领域展开更多的合作。”,,,,,源类型=type:txt_pb; 层级=60
73,旁白,hide,,,,“若是让这样一项伟大的技术因为资金短缺而最终夭折，对于整个医学界，甚至全人类而言都会是一项莫大的损失。”,,,,,源类型=type:txt_pb; 层级=61
74,旁白,hide,,,,”所以，上次的事，希望您能最后再考虑一次。希望等我们正式验收这项技术时，是以公开体面的形式愉快地交流关于日后合作的细节，而不是......在您的办公室里，以一些手段强行接手本就该属于我们的东西。“,,,,,源类型=type:txt_pb; 层级=62
75,旁白,hide,,,,——你知道我们是谁,,,,,源类型=type:txt_pb; 层级=63
76,旁白,hide,,,,信件以一个神秘的落款结束，没有留下更多的身份信息，但这段全篇充满了谎言与威胁意味的文字却像浸了毒的蜜糖，黏在你的思绪中久久难以忘怀。,,,,,源类型=type:txt_pb; 层级=64
77,旁白,hide,,,,你刚把这段内容刻进脑子里，一条腿便静悄悄地摸了进来。早已潜伏多时的克拉克从墙壁的角落弹射而起，不知是吸取了和杰森交手的经验还是别的什么原因，这次的制服过程异常顺利——,,,,,源类型=type:txt_pb; 层级=65
78,旁白,hide,,,,压肩、扭腕、固颈，一套动作行云流水，不费吹灰之力就制服了这名陌生来客。克拉克的膝盖死死顶住对方的后背，枪管隔着薄薄的衣料顶在了对方的后脑勺上，声音冷得像结了冰。,,,,"parallel(bgfade(sntzm_clark3F(3)_77,1);shake(screen,0.5,5))",源类型=type:txt_pb; 层级=66
79,克拉克,hide,,,,把手举高到我能看到的地方，然后别动。,,,,,源类型=type:txt_Clark; 层级=67
80,旁白,hide,,,,说完，他这才后知后觉地注意到对方的性别。而这一点，和她正脸相迎的你显然要更早发现。,,,,"bgfade(sntzm_clark3F(3)_80,1)",源类型=type:txt_pb; 层级=68
81,？？？,hide,,,,亚当？,,,,,源类型=type:txt_Un; 层级=69
82,旁白,hide,,,,她几乎在看清你的那个瞬间就叫出了你的名字，而这个声音你也并不陌生。,,,,"loadScript(sntzm_clark3F(4), 1)",源类型=type:txt_pb; 层级=70
67,旁白,hide,,,,,,,,,源类型=type:txt_pb; 层级=55
83,旁白,hide,,,,脚步声越来越近，在距离你们大约2米的位置突然停住，很显然来者已经注意到了这里被人入侵的痕迹。,,,,,源类型=type:txt_pb; 层级=56
84,旁白,hide,,,,倘若来者是和杰森一样接受过神经改造的“怪物”，在这种无处可躲的狭小地形下，0.1秒的疏忽都有可能招致惨痛的结果。,,,,,源类型=type:txt_pb; 层级=57
85,旁白,hide,,,,没有犹豫，你立刻关上电脑屏幕，避免漏出任何一丝光亮暴露当前的位置。双脚不发一声地绕行到门的内侧，与克拉克呈左右夹击之势严阵以待。,,,,,源类型=type:txt_pb; 层级=58
86,旁白,hide,,,,厚重的木门发出轻微的吱呀声，一道黑影晃着手电筒斜斜切了进来，光圈在黑暗中扫过靠墙排列的标本，仿佛和你们一样，都是首次误入这头恶魔的老巢。,,,,"bgfade(sntzm_clark3F(3)_86,1)",源类型=type:txt_pb; 层级=59
87,旁白,hide,,,,黑影的脚步放得极轻，呼吸声却在密闭的安静空间里格外清晰，能听出对方的神经同样紧绷。借着对方手用电照出的亮光，你通过瓶身上的反射勉强锁定了他此刻的位置。,,,,,源类型=type:txt_pb; 层级=60
88,旁白,hide,,,,随着对方缓慢而谨慎地推进，光与影之间留出的缝隙越发狭窄，就连一个小小的手势都可能将位置瞬间暴露。,,,,,源类型=type:txt_pb; 层级=61
89,旁白,hide,,,,你们维持着一动不动的姿态，像两尊被时间遗忘的、凝固在黑暗中的石雕。连最细微的呼吸起伏都被刻意压到最低，仿佛与周遭冰冷的空气融为一体，直到那只影子没过脚趾的一刹！,,,,,源类型=type:txt_pb; 层级=62
90,旁白,hide,,,,“嗖！”,,,,,源类型=type:txt_pb; 层级=63
91,旁白,hide,,,,只见克拉克像根离弦的箭矢般弹射而出，不给对方一点反应的空隙。两条健硕有力的臂膀几乎同一时间锁住对方持握电筒的手臂，配合上你恰到好处的拔枪威胁，几乎顷刻间就制服了这名不速之客。,,,,"bgfade(sntzm_clark3F(3)_91,1)",源类型=type:txt_pb; 层级=64
92,你,hide,,,,慢慢走进来，不许乱出声。,,,,,源类型=type:txt_You; 层级=65
93,旁白,hide,,,,你象征性地发出一声警告，手指因紧扣扳机压出了淡淡的白色。对方被克拉克死死按在冰冷的桌面上，手电筒“啪嗒”一声滚落在地，在昏暗的密室中晕开一圈微弱柔和的黄光。,,,,,源类型=type:txt_pb; 层级=66
94,旁白,hide,,,,直到这时，你们才终于看清来者的长相——不是什么面白如纸的试验体或张牙舞爪的怪物，而是一个眉目清秀的年轻女性。紧绷的嘴角和泛红的眼尾说明她在推门进来之前，就已经绷紧了全部的神经。,,,,"bgfade(sntzm_clark3F(3)_94,1)",源类型=type:txt_pb; 层级=67
95,旁白,hide,,,,看感受到抵在自己腰间的枪管，以及你们两人的脸后，她反倒是放弃了挣扎，只是微微松了一口气，声音带着压不住的疲惫：,,,,,源类型=type:txt_pb; 层级=68
96,？？？,hide,,,,你们是......亚当.格莱特和克拉克.海尔特？,,,,,源类型=type:txt_Un; 层级=69
97,旁白,hide,,,,听到她报菜名一样地说出了你们的名字，你手中的枪口冷不丁地向上弹跳了一下。但紧接着，你便从这声音中感受到了一种违和的熟悉感——,,,,,源类型=type:txt_pb; 层级=70
98,旁白,hide,,,,就在不久之前，你们在盖曼电脑里的录音里听到过这个声音。既知道你们的身份，又拥有和音频中的女人相似嗓音的人，在你们/克拉克的印象中有且仅有一个。,,,,"loadScript(sntzm_clark3F(4), 1)",源类型=type:txt_pb; 层级=71; gotomainline=克拉克线3层（下）_1
