ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
48,索菲亚,hide,Sophia_default,,,这层楼是医院的手术和实验楼层，过去我们就是在这层楼进行造梦设备的研发，并以此为病人进行临床治疗的。,,,,,源类型=type:txt_Sophia; 层级=27
49,旁白,hide,Sophia_default,,,她有些失落地垂下了眸子，低低地补充道。,,,,,源类型=type:txt_pb; 层级=28
50,索菲亚,hide,Sophia_default,,,当然，仅限它还服务于它被创造的初衷的那段日子。,,,,jump(69),源类型=type:txt_Sophia; 层级=29; gotomainline=69
69,旁白,hide,Sophia_default,,,你摇晃着手电，轻轻扫过周围房间里那些零零落落的废弃设备，有的是在大火中烧坏了外壳，有的则是在提前报废时被拆走了核心的元件。,,,,"charfadeout(L,1)","源类型=type:txt_pb; 层级=26; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（克拉克）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
70,旁白,hide,,,,那些曾经被严格封锁的实验室，现在大多都只余下被搬空后空荡荡的骨架，连一块能说明这里曾经做过什么研究的标识牌都没能留下。,,,,,源类型=type:txt_pb; 层级=27
71,旁白,hide,,,,物是人非，是你现在所能想到的，最适用于眼前场景的词汇。,,,,,源类型=type:txt_pb; 层级=28
72,旁白,hide,,,,可还没来得及在心中发出一声由衷的感叹，走廊尽头的房间突然传出一声轻响，那声音不大，却在满是撞击声的死寂里格外清晰。,,,,,源类型=type:txt_pb; 层级=29
73,旁白,hide,,,,只见一层薄薄的微光自房间新开的裂缝中渗出苍白的一角，像是这层楼看不见的主人，从黑暗中伸出一只小手，一脸顽皮地向你打着招呼。,,,,"bgfade(sntzm_clark4F(1)_73,1)",源类型=type:txt_pb; 层级=30
74,克拉克,hide,,,,有什么东西在里面。,,,,,源类型=type:txt_Clark; 层级=31
75,旁白,hide,,,,他把嗓门压到最低，声音将将高过呼吸的声线，就连电筒的功率也接连下调了两个档位。,,,,,源类型=type:txt_pb; 层级=32
83,旁白,hide,,,,,,,,,源类型=type:exeBC; 层级=33
76,旁白,hide,,,,你没有用言语回答，只是冲身后的索菲亚你比了个噤声的手势，然后和克拉克一左一右，小心翼翼地侧身贴到门板边。,,,,,"源类型=type:txt_pb; 层级=34; wherelist={""wheretype"":""2"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""端详飞蛾（克拉克）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
77,旁白,hide,,,,其中一侧的门上有一处被大火灼蚀过的深黄色标记，从大致轮廓不难判断，是电离辐射的警示标识。,,,,,源类型=type:txt_pb; 层级=35
78,旁白,hide,,,,克拉克拿出辐射检测仪贴在门上轻轻一扫，仪器上读数仅以极其轻微的幅度微微上调了半格，说明里面至少没有什么能危及生命的辐射陷阱。,,,,,源类型=type:txt_pb; 层级=36
79,旁白,hide,,,,既然里面的辐射水平是人类完全可以接受的正常阈值，且这是这层楼里唯一还在向外透光的房间，那自然有理由怀疑，这里就是神秘人所在的位置。同理......被抓走的大卫也在里面。,,,,,源类型=type:txt_pb; 层级=37
80,旁白,hide,,,,你向克拉克递了个眼神，立刻收到了他不带一丝犹豫的点头回应。两双手分别扣住一侧冰冷的门把，心中默念三个数后齐力一推——,,,,,源类型=type:txt_pb; 层级=38
81,旁白,hide,,,,“咔——！”,,,,"bgfade(sntzm_clark4F(1)_81,1)",源类型=type:txt_pb; 层级=39
82,旁白,hide,,,,伴随着一声沉重的闷响，这扇标着B-512的沉重铁门应声弹开，手电光柱如利刃般劈开室内的黑暗，跟着的着是你们紧随其后的两只枪口。,,,,"loadScript(sntzm_clark4F(2), 1)",源类型=type:txt_pb; 层级=40; gotomainline=克拉克4层（中）_1
84,旁白,hide,,,,你没有用言语回答，只是配合克拉克的身位微微站开，然后和他一左一右，小心翼翼地侧身贴到门板边。,,,,jump(77),"源类型=type:txt_pb; 层级=34; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（克拉克）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}; gotomainline=77"
17,索菲亚,hide,Sophia_default,,,我很感激你们救了我，但当时袭击我的人也是你们，从那之后就一直被问各种问题，就算我当时说了，你们可能也不会立刻相信吧。,,,,"charfadein(L,1)&jump(18)","源类型=type:txt_Sophia; 层级=12; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""先发制人"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}; gotomainline=18"
11,旁白,hide,,,,不到半分钟的功夫，你们便来到了四楼空旷无人的半露天平台上。四周的环境安静得有些发冷，从1层至4层,,,,,"源类型=type:txt_pb; 层级=1; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（克拉克）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""0"",""dowlist4"":[]}]}]}"
65,旁白,hide,,,,不到半分钟的功夫，你们便来到了四楼空旷无人的半露天平台上。四周的环境安静得有些发冷，一路上畅通无阻的顺利，反而让你们不自觉绷紧了神经。,,,,,源类型=type:txt_pb; 层级=2
66,你,hide,,,,一人检查一边，没问题吧？,,,,,源类型=type:txt_You; 层级=3
67,旁白,hide,,,,看着克拉克负伤未愈的手臂，你的指令来得有些略显迟疑。但克拉克的下巴向下垂了垂，便很快用行动给出了回应。,,,,jump(41),源类型=type:txt_pb; 层级=4; gotomainline=41
