ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
20,旁白,hide,wy_child,,,男孩刚想上去帮忙，不料却被教官一巴掌抽了个趔趄，身子绕原地转了一周才勉强没有失去平衡。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=17
21,教官A,hide,jiaoguan_default,,,还有空去管别人？给老子站好！,,,,"charfadein(L,1)",源类型=type:txt_Jga; 层级=18
22,旁白,hide,jiaoguan_default,,,“Pang！”,,,,"shake(screen,0.5,5)&charfadeout(L,1)",源类型=type:txt_pb; 层级=19
23,旁白,hide,,,,又是一棍，朝着男孩的腰侧的软肉重重击出，这种位置既能把人打痛，又不至于留下什么太明显的伤痕，只会让那些前来探访的家长以为，是孩子自己在逃跑的时候自己磕伤碰坏了。,,,,,源类型=type:txt_pb; 层级=20
24,杰森,hide,wy_child,,,呜！,,,,"charfadein(L,1)",源类型=type:txt_Js; 层级=21
25,旁白,hide,wy_child,,,皮肉开裂的闷响隔着布料传入耳朵，声音甚至大过了男孩发出的惨叫，粗硬的木棍毫不留情地碾进了他腰侧的筋骨，痛得他声音卡在喉咙里，只能捂着腰蜷在地上不停打滚。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=22
26,教官A,hide,jiaoguan_default,,,不要想着停，这才第三棍，隔壁班那头小胖猪可比你耐揍多了。,,,,"charfadein(L,1)",源类型=type:txt_pb; 层级=23
27,旁白,hide,jiaoguan_default,,,男人居高临下地俯视着杰森，投下的巨大黑影完全遮蔽住身后的太阳，也吞噬了地上小小的身体。他缓缓举起手中的木棍，眼神中没有丝毫怜悯，只有看着牲畜哀嚎取乐的麻木和残忍。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=24
28,艾米丽,hide,,,,！,black,,,,源类型=type:txt_Aml; 层级=25
29,教官A,hide,,,,！？,,,,"bgfade(sntzm_emily_29,1)",源类型=type:txt_Jga; 层级=26
30,杰森,hide,,,,！！！,,,,"bgfade(sntzm_emily_30,1)",源类型=type:txt_Js; 层级=27
31,旁白,hide,Emily_default,,,艾米丽猛地扑过去，抢先把那枚小小的录音器踩在了脚底，皮鞋碾着碎石狠狠往下压，试图把它嵌进土里。她直起身挡在教官和那处脚印之间，后背已经惊出了一层冷汗，脸上却强装出一副平日挨训时的漠然样子。,,leberch-suspense2,,"bgfade(sntzm_emily_14,1)&charfadein(L,1)&charmove(L,0,-200,1)&charfadeout(L,1)",源类型=type:txt_pb; 层级=28
32,旁白,hide,,,,然而，这种亡羊补牢的小动作，并不足以避开财狼的眼睛。尽管没有受过真正的军事训练，这些为恐吓，控制学生而被特意招揽的“教官”早已练就了一身鹰犬般灵敏的嗅觉。,,,,,源类型=type:txt_pb; 层级=29
33,旁白,hide,,,,只见眯着眼绕着艾米丽转了半圈，浑浊的眼睛一寸寸扫过她紧绷的后背，最后落在了她刻意挡在身前的那只脚上。,,,,,源类型=type:txt_pb; 层级=30
34,教官A,hide,jiaoguan_default,,,挪开。,,,,"charfadein(L,1)",源类型=type:txt_Jga; 层级=31
35,旁白,hide,jiaoguan_default,,,艾米丽攥着衣角的手指紧了紧，咬着牙站着没动，反而把脚压得更稳了些。,,,,,源类型=type:txt_pb; 层级=32
36,教官A,hide,jiaoguan_default,,,我叫你挪开！,,,,,源类型=type:txt_Jga; 层级=33
37,旁白,hide,jiaoguan_default,,,见她依旧死犟着不肯服从，教官直接一棍抽向艾米丽纹丝不动的膝盖，力道重得让她瞬间失去平衡，再次面朝下摔倒在地。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=34
38,旁白,hide,,,,他抬脚掀踢开她挡在身前的胳膊，弯腰捡起那枚还沾着血渍的微型录音器。捏在手里打量了一番，随后丢在地上重重踩碎。,,,,,源类型=type:txt_pb; 层级=35
39,旁白,hide,,,,在那只记录了他们累累暴行的录音器化为一地碎屑的瞬间，杰森看到艾米丽那张向来坚毅的面庞，此刻竟也挂上了一道绝望的泪痕。,,,,,源类型=type:txt_pb; 层级=36
40,旁白,hide,,,,数月的忍辱与坚持就在这片刻之间毁于一旦，那是比尊严被践踏本身更为沉重的痛苦。,,,,,源类型=type:txt_pb; 层级=37
41,旁白,hide,,,,她的同伴......那些良心未泯的记者，还有自发前来的志愿者，就在大门外数百米远的山坡上等待着她历经数周的艰难后来之不易的凯旋。,,,,,源类型=type:txt_pb; 层级=38
42,旁白,hide,,,,只要这枚小小的录音器能顺利递出去，高墙里发生的所有罪恶都将被公之于众，然而......,,,,,源类型=type:txt_pb; 层级=39
43,教官A,hide,jiaoguan_default,,,艾米丽.沃德森，看来我们给你的“照顾”有些严重不足啊。,,,,"charfadein(L,1)",源类型=type:txt_Jga; 层级=40
44,旁白,hide,jiaoguan_default,,,他顺着艾米丽的目光望向铁栅门外，瞬间意识到了什么，拿出呼叫器冲着门卫吼道,,,,,源类型=type:txt_pb; 层级=41
45,教官A,hide,jiaoguan_default,,,把栅子拉上，别让那些人进来，敢闹的话就拿棍子驱赶他们。,,,,,源类型=type:txt_Jga; 层级=42
46,旁白,hide,jiaoguan_default,,,随着他一声令下，卷帘门的拖地声很快在他们耳边响起，混杂着门外的撕打和叫骂声，像是给这场无望的潜入提前奏起的哀乐。,,,,,源类型=type:txt_pb; 层级=43
47,教官A,hide,jiaoguan_default,,,亲属探视，怪不得设在今天，差点就被你这贱人得逞了。,,,,,源类型=type:txt_Jga; 层级=44
48,旁白,hide,jiaoguan_default,,,他二话不说，一脚重重踹在艾米丽已经受伤的腹部，踢地她四肢离地，腰部如虾般弯起。不同于平日里司空见惯的暴力，他的每一分力道都带着被愚弄的暴怒，恨不得立刻将这个可恶的卧底踢成废人。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=45
49,杰森,hide,wy_child,,,别碰她！,,,,"charfadein(L,1)",源类型=type:txt_Js; 层级=46
50,旁白,hide,wy_child,,,杰森顶着伤势艰难站起，腰部痛得仿佛被挖去了一块肉。他的拳头软绵绵的，长期的营养不良使得这群孩子即使在最为愤怒的时刻也依旧无法撼动施暴者的绝对力量。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=47
51,旁白,hide,,,,只是随手一拳，杰森便直挺挺地躺回到地上，他的一颗牙齿绷飞了出去，在红色的橡胶跑道上留下一串并不明显的，深色的血花。,,,,"bgfade(sntzm_emily_51,1)",源类型=type:txt_pb; 层级=48
52,旁白,hide,,,,教官歪着嘴笑了出声，招呼来不远处站岗的另一个同伙，伸手扯着艾米丽的头发把她拖起来，痛得她发出一声惨叫。,,,,,源类型=type:txt_pb; 层级=49
53,旁白,hide,,,,他们当时低声聊了些什么，杰森已经不太记得清了。只知道在谈话结束后不久，那两名教官对艾米丽露出了一丝意味不明的邪笑。,,,,,源类型=type:txt_pb; 层级=50
54,旁白,hide,,,,那张混杂着恶意和贪婪的狰狞笑脸，时至今日依旧是他心中挥之不去的梦魇。,,,,,源类型=type:txt_pb; 层级=51
55,旁白,hide,,,,一阵寒风刺了进来，吹散了记忆中那带着血腥味的毒辣日光。杰森的身体在地上猛地抽搐了几下，活似一条从热锅中捞出来的，半死的鲢鱼，大口呼吸着现实中干冷的空气。,,leberch-horror-night,,"bgfade(sntzm_clark3_2,1)",源类型=type:txt_pb; 层级=52
56,杰森,hide,wy_w,,,下一次见面的时候，我们已经被转移到了这所医院......如果我当时还只能算作一条咬死过人的疯狗，那艾米丽，呵呵......她已经彻底被他们弄坏掉了。,,,,"charfadein(L,1)",源类型=type:txt_Js; 层级=53
57,旁白,hide,wy_w,,,他的声音低低的，脸上挂着崩溃的笑意，唇角因极度的愤恨被牙齿咬出鲜血，又在绝望的自嘲中上扬成病态的弧弯。,,,,,源类型=type:txt_pb; 层级=54
58,杰森,hide,wy_w,,,那副样子我现在都记得，头发被人薅掉了一大半，全身上下没有一块好皮子......就连话都说不利索......,,,,,源类型=type:txt_Js; 层级=55
59,杰森,hide,wy_w,,,可即便这样......即便这样她还会哆哆嗦嗦地从枕头底下摸出半块藏起来的饼干，塞到我手里.......她说等我们出去，还要带我去看海边的日出......哈哈......看日出......,,,,,源类型=type:txt_Js; 层级=56
60,旁白,hide,wy_w,,,他的话断在这里，整个肩膀都在剧烈地抖动，血与泪在他的病号服上印开一片深色的湿痕，那点仅存的理智终于在翻涌的痛苦中泡得粉烂。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=57
61,旁白,hide,,,,那一刻，你几乎下意识地想将手搭在这个男孩的肩上，安慰他“一切都会好起起来的”。可心中的理智和戒备却仿佛一条深不见底的沟壑横亘在你与这名可怜的年轻人之间，而大卫就躺在这条沟壑里面。,,,,,源类型=type:txt_pb; 层级=58
62,旁白,hide,,,,但让你始料未及的是，克拉克却放下了这份顾虑，他什么也没说，只是不着痕迹走到男孩身后，将急救包里剩余的一些纱布和药物倒了出来。轻轻覆在他眼窝的伤口处，阻止那些血液继续往外流淌。,,,,,源类型=type:txt_pb; 层级=59
63,杰森,hide,,wy_w,,喂！你他妈在做什么......我不需要......！,,,,"charfadein(M,1)",源类型=type:txt_Js; 层级=60
64,克拉克,hide,Clark_default,wy_w,,我知道，那些疯子动过你的身体，你或许不会因此虚弱而死，但它总会疼的不是吗？,,,,"charfadein(L,1)",源类型=type:txt_pb; 层级=61
65,旁白,hide,Clark_default,wy_w,,克拉克说着，又用绷带绕着杰森的后脑勺缠了一圈，指尖碰到杰森颧骨上凝固的血痂时微微放缓，生怕碰碎了这个早已被命运碾得千疮百孔的灵魂。,,,,"charfadeout(L,1)&charfadeout(M,1)",源类型=type:txt_pb; 层级=62
66,旁白,hide,,,,男孩起初有些挣扎，似乎还不习惯这么被人温柔对待，在他仅有的，充满暴力和压迫的前半生里，无论是“学校”里向他拳打脚踢的教官、医院里把他开膛破肚的医生，还是亲手将他送入那片地狱的父母。,,ikoliks_aj-sad-sorrowful-documentary-music,,unlockmusic(Music21),源类型=type:txt_pb; 层级=63
67,旁白,hide,,,,他们要么是挥舞着棍棒的施虐者，要么是吓得不敢作声的旁观者。,,,,,源类型=type:txt_pb; 层级=64
68,旁白,hide,,,,可随着染药的绷带渐渐缠住伤口，那钻心的疼痛感慢慢减轻下来，这种被人关怀和抚慰的松弛感，让他的血液流动也随之平缓下来，不再止不住地向外流淌。他此生只在一个人身上感受过这份温暖......,,,,,源类型=type:txt_pb; 层级=65
69,杰森,hide,wy_bd,,,艾米丽......,,,,"charfadein(L,1)",源类型=type:txt_Js; 层级=66
70,旁白,hide,wy_bd,,,他戴着手铐的身体艰难地向前蠕动着，即使眼睛看不见东西，那副曾被她温柔对待的身体，也依旧记得她灵魂的形状。他抓住了那只装有艾米丽烧焦胸牌的提包，用尽全身力气将它死死搂在怀里。,,,,,源类型=type:txt_pb; 层级=67
72,杰森,hide,wy_bd,,,艾米丽......我就知道你在这里，你果然逃了出去......,,,,,源类型=type:txt_Js; 层级=69
73,杰森,hide,wy_bd,,,只有你会对我那么好......,,,,,源类型=type:txt_Js; 层级=70
74,旁白,hide,wy_bd,,,你听见他声音里那点仅存的坚硬彻底碎了，碎成一滩混着血的泪，顺着冰冷的地面洇了过来。或许他早就知晓艾米丽的结局，知道他怀中的柔软不过是她仅存于世的残余。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=71
75,旁白,hide,,,,他不是真的疯了，而是利用那些人蓄意制造的疯狂，把自己困在了和她一起等待日出的那个夜晚。,,,,,源类型=type:txt_pb; 层级=72
76,旁白,hide,,,,克拉克的声音插了进来，带着温和的磁性，他没有解开他的手铐，但也没有阻止他接近自己的皮包，不仅仅是出于单纯的同情心，更带着出于务实的考虑与计算。,,,,,源类型=type:txt_pb; 层级=73
77,克拉克,hide,Clark_default,,,我们可以帮你，将这里的一切，连同那所学校里发生的事情公之于众，让那些曾伤害过你们的人得到应有的惩罚......,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=74
78,旁白,hide,Clark_default,,,他很不自然地停顿了一下，回味起自己刚说的这句话。不知为何，他感觉曾对某人许下过相似的誓言。但这样的承诺，真的会从一名FBI探员的口中说出吗？,,,,,源类型=type:txt_pb; 层级=75
79,克拉克,hide,Clark_default,,,前提是我们都能活着回去，不止我们两个，还有大卫......那个被你们抓走的小个子。,,,,,源类型=type:txt_Clark; 层级=76
80,旁白,hide,Clark_default,,,他和你小心对视一眼，随即缓慢而清晰地道出了你们眼下最紧要的诉求。,,,,,源类型=type:txt_pb; 层级=77
81,克拉克,hide,Clark_default,,,你现在知道他人在哪里吗？,,,,,源类型=type:txt_Clark; 层级=78
82,旁白,hide,Clark_default,,,男孩搂着“艾米丽”的手僵住了，就连手铐甩动的脆响都停在了半空，好一会儿，他才缓缓抬起头，原本惊悚的眼窝此刻已经被雪白的纱布蒙住，那迷茫的表情仿佛一位失去神启的圣徒。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=79
83,杰森,hide,wy_bd,,,我当时只是按照老师的指示，监视你们。至于你们说的那个人，他.......,,,,"charfadein(L,1)&loadScript(sntzm_clark5, 1)",源类型=type:txt_Js; 层级=80; gotomainline=克拉克线5_1
5,旁白,hide,,,,询问有关大卫的线索,,,,"loadScript(sntzm_davidBranch, 1)",源类型=type:txt_pb; 层级=3; tag=问大卫; gotomainline=大卫分支_1
