ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
51,旁白,hide,Gaiman_default,,,他伸出枯瘦的手指，指向房间内侧那三台排列整齐的设备——金属舱体在暖黄灯光下泛着淡淡的冷光，像张开的嘴，等待着被投喂新鲜的灵魂。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=39
54,旁白,hide,,,,你的指尖微微发麻，那些曾让你百思不得其解的诡异细节在脑海里接二连三地炸开——手术室凭空消失的尸体、如科幻片般崩解下沉的地面，还有那转角处反复出现却抓不住的灰白色飞蛾。,,,,,源类型=type:txt_pb; 层级=40
55,旁白,hide,,,,旧的碎片和新的异常交织在一起，顿时让这脚下无比逼真的世界蒙上了一层不真实的雾。,,,,,源类型=type:txt_pb; 层级=41
56,你,hide,,,,但你怎么会这么清楚我们的一举一动？,,,,,源类型=type:txt_You; 层级=42
57,旁白,hide,,,,你试着用力掐了一把自己的小臂，清晰的痛感顺着神经传上来，给你们所处的现实又留出了几分辩驳的余地。,,,,,源类型=type:txt_pb; 层级=43
58,旁白,hide,,,,盖曼只是指了指自己的大脑，随后又把目光甩向身后的容器，嗓音中多出了一丝难以启齿的浑浊。,,,,,源类型=type:txt_pb; 层级=44
59,盖曼,hide,Gaiman_default,,,这个容器里储存的原本应该是我的大脑。,,,,"charfadein(L,1)",源类型=type:txt_Gaiman; 层级=45
60,盖曼,hide,Gaiman_default,,,他们把你们的梦境和我的大脑连接在了一起，后者就像局域网络。只要是在这个梦境里发生的事情我都多少有所感知。,,,,,源类型=type:txt_Gaiman; 层级=46
61,盖曼,hide,Gaiman_default,,,盖亚之心的本质，是一段知识，一段数据。它记录了如何让一颗大脑成为造梦设备的‘管理中枢’——一个能稳定承载大量意识连接的大脑。最初，那个人是我。所以纳丁达克取走了我的大脑，想把它做成永远的工具。,,,,,源类型=type:txt_Gaiman; 层级=47
62,旁白,hide,Gaiman_default,,,他的语气没有变化，但那些词落在地上时，你能感觉到比愤怒更深的东西——是疲惫。,,,,,源类型=type:txt_pb; 层级=48
63,盖曼,hide,Gaiman_default,,,我是他们第一个成功的梦境中枢。但我的意识一直在抵抗做梦，所以他们便制造了一个更听话的我。亚波伦，也就是你们在楼上见到的那位。,,,,,源类型=type:txt_Gaiman; 层级=49
64,盖曼,hide,Gaiman_default,,,后面的事情他可能已经告诉你们了。他开始反抗，杀掉了公司丢进这个世界的大部分实验体。公司发现了自己创造的东西不再受控——所以他们才想把盖亚之心从我脑子里带走，以便复制给更容易控制的适配个体。,,,,,源类型=type:txt_Gaiman; 层级=50
65,旁白,hide,Gaiman_default,,,他的目光在大卫身上微微沾粘了一瞬，随后识趣地移回到了你们身上。,,,,,源类型=type:txt_pb; 层级=51
66,盖曼,hide,Gaiman_default,,,所以，不是FBI想要盖亚之心，而是抓捕并控制你们的纳丁达克公司想要盖亚之心，你们的身份、你们的任务，全都是在这个梦境下被人为赋予的设定。,,,,,源类型=type:txt_Gaiman; 层级=52
67,旁白,hide,Gaiman_default,,,这不是你第一次听到“梦境设定”这个概念，第一次是在亚波伦那里——在四层的那间手术室中。那段对话依旧记忆犹新，随着盖曼的陈述，再次于你脑海中浮现——,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=53
68,你,hide,,,,不可能，大卫这些年一直在FBI服役，可没那个闲心思做什么记者。,,,,"parallel(memoryon();bgfade(sntzm_clark4F(3)_19,1))",源类型=type:txt_You; 层级=54
69,亚波伦（回忆）,hide,,,,那么也许你们应该在他苏醒后好好问问，毕竟在发现有关这里的真相之前，我也和你们一样，坚定地认为自己是纳丁达克公司的一名CEO。,,,,,源类型=type:txt_YBLHY; 层级=55
72,旁白,hide,,,,两个相似的声音在你耳边交错略过，盖曼的告诫，还有亚波伦辛辣的讥讽。一白一黑的影子在你意识里不断盘旋碰撞，渐渐勾勒这张阴谋大网的真实轮廓。,,,,"parallel(memoryoff();bgfade(bgfade(sntzm_gy(2)_66,1),1))",源类型=type:txt_pb; 层级=58
73,克拉克,hide,Clark_default,,,你的意思是，要我们相信这一切都是假的吗？从身份、经历，再到我们一路走来经历的所有事情。还有杰森和那个怪物......他们看上去都那样的真实。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=59
74,旁白,hide,Clark_default,,,盖曼缓缓摇了摇头，抬起手按在了自己的胸口上：,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=60
75,盖曼,hide,Gaiman_default,,,我知道这一切难以接受，可真相从来不会因为你难以接受就变成谎言。,,,,"charfadein(L,1)",源类型=type:txt_Gaiman; 层级=61
76,盖曼,hide,Gaiman_default,,,你刚才掐自己感受到了疼痛，就像你们一路走来见过流血、见过的人，他们都是梦境中基于我、亚波伦的自我，以及纳丁达克过往接入这片梦境的意识残余共同构成的投影。,,,,,源类型=type:txt_Gaiman; 层级=62
77,盖曼,hide,Gaiman_default,,,这就是为什么这一切必须结束，如果继续让纳丁达克拿到盖亚之心，就会有更多无辜的意识被拽进这场无止境的实验里，经历比你们更加可怕的噩梦。,,,,,源类型=type:txt_Gaiman; 层级=63
78,旁白,hide,Gaiman_default,,,克拉克重新抬起头看了过来，手中的枪口在颤抖中悬而未决。大卫攥着口袋里早已被捏变形的任务简报，他的目光在你和克拉克只见来回扫动。两束目光终是汇聚于你的颈间，默契地静候那最后的裁决。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=64
84,旁白,hide,,,,你选择：,,,,,源类型=type:txt_pb; 层级=65
85,旁白,hide,,,,,,,,choice(相信盖曼|jump(86))&choice(不相信盖曼|jump(87)),源类型=type:selectBC; 层级=66
86,旁白,hide,,,,,,,,"loadScript(sntzm_gy(ns2), 2)",源类型=type:txt_pb; 层级=67
87,旁白,hide,,,,,,,,"loadScript(sntzm_gy(ns2), 4)",源类型=type:txt_pb; 层级=67
23,大卫,hide,David_default,,,……如果盖亚之心就在那罐子里，那就算你在这儿守着又有什么用？别人想拿，直接砸开不就行了？,,,,"charfadein(L,1)","源类型=type:txt_David; 层级=21; wherelist={""wheretype"":""1"",""wheredatas"":[{""sortnum"":""1"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""无视飞蛾（大卫）"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]},{""sortnum"":""2"",""way"":""="",""conditions"":[{""algorithm"":""+"",""valuetype"":""4"",""valuekey"":"""",""valuedata"":""立刻离开"",""dowlist4"":[]}],""targets"":[{""algorithm"":""+"",""valuetype"":""1"",""valuekey"":"""",""valuedata"":""1"",""dowlist4"":[]}]}]}"
24,旁白,hide,David_default,,,盖曼没有立即回答。他微微侧过头，看向那颗正在缓慢跳动的容器，嘴唇轻轻动了一下，像是在默数它的搏动次数。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=22
25,盖曼,hide,Gaiman_default,,,……眼见不一定为实，年轻人。,,,,"charfadein(L,1)",源类型=type:txt_Gaiman; 层级=23
26,旁白,hide,Gaiman_default,,,他走近培养罐，抬起一只手，指尖轻轻按在玻璃壁面上。,,,,,源类型=type:txt_pb; 层级=24
30,盖曼,hide,Gaiman_default,,,你们可以强行尝试，就和所有想要得到它的人一样，但这通常不会有好结果。,,,,,源类型=type:txt_Gaiman; 层级=25
31,旁白,hide,Gaiman_default,,,他的指尖在玻璃上轻轻敲了三下，每一次落下，罐内的心脏都跟着轻轻跳得快了半拍，浅黄色的营养液里浮起一串细碎的气泡，沿着玻璃壁慢悠悠地往上飘。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=26
32,旁白,hide,,,,这只是一个微不足道的细节，但对于梦境这片早已脱离常识掌控的空间而言，上一秒还在砰砰跳动的心脏，下一秒就可能变成把你们炸上天的武器。而眼前的男人对它的精妙掌控，说明他完全有能力做到这一点。,,,,,源类型=type:txt_pb; 层级=27
33,你,hide,,,,你是在威胁我们吗？,,,,,源类型=type:txt_You; 层级=28
34,旁白,hide,,,,你本能地向后退了半步，腰间的配枪虽然没有像克拉克那样立刻拔出，但手指也已经紧握上了枪柄，随时准备以暴力应对任何突发的变故。,,,,,源类型=type:txt_pb; 层级=29
35,旁白,hide,,,,之所以没有举枪瞄准，是因为你不觉得面对一个连单支枪口都视若无睹的人，在他面前多添一把枪能又改变什么。,,,,,源类型=type:txt_pb; 层级=30
36,旁白,hide,,,,也可能是在试探你们。看看你们会不会出于私心和欲望尝试抢走盖亚之心。,,,,,源类型=type:txt_pb; 层级=31
52,旁白,hide,,,,他的声音再次响起，带着这个年龄段的人独有的老沉和通透。,,,,,源类型=type:txt_pb; 层级=32
53,旁白,hide,,,,克拉克偏了偏手中的枪口，将他对准培养罐里那颗搏动的心脏。玻璃罐里的心脏随着克拉克的动作轻轻晃了晃，营养液翻出柔和的波纹，把盖曼的影子揉成了模糊的一片。,,,,,源类型=type:txt_pb; 层级=33
80,克拉克,hide,Clark_default,,,事实上我们更乐意摧毁它，尤其在得知它是纳丁达克的目标以后。,,,,"charfadein(L,1)",源类型=type:txt_Clark; 层级=34
81,旁白,hide,Clark_default,,,盖曼的眼神微微一变，抬起眼看向克拉克，似乎想从那对蓝宝石般的眼睛里读出这份想法究竟是真是假。,,,,"charfadeout(L,1)",源类型=type:txt_pb; 层级=35
82,盖曼,hide,Gaiman_default,,,那你可能挑错目标了。,,,,"charfadein(L,1)",源类型=type:txt_Gaiman; 层级=36
83,旁白,hide,Gaiman_default,,,他解释道。,,,,"charfadeout(L,1)&loadScript(sntzm_gy(s1), 3)",源类型=type:txt_pb; 层级=37; gotomainline= 盖亚之心（索菲亚线上）_3
